[[0.29123544692993164], [0.1895742416381836], [0.3245072364807129], [0.15643644332885742]]
[[0.24782302975654602], [0.14132502675056458], [0.2745162546634674], [0.10876819491386414]]
[[0.22782163321971893], [0.11924029886722565], [0.250190794467926], [0.08593545854091644]]
[[0.2181532084941864], [0.10856897383928299], [0.23835666477680206], [0.07536667585372925]]
[[0.21550847589969635], [0.1057850569486618], [0.23521864414215088], [0.07261525839567184]]
[[0.2138931155204773], [0.10394835472106934], [0.23314756155014038], [0.07074159383773804]]
[[0.21345262229442596], [0.10348934680223465], [0.23262259364128113], [0.07029072940349579]]
[[0.21320082247257233], [0.10320942848920822], [0.23229537904262543], [0.0700075626373291]]
[[0.21310588717460632], [0.10313065350055695], [0.2321726679801941], [0.06993210315704346]]
[[0.21310588717460632], [0.1030731126666069], [0.2321726679801941], [0.06987566500902176]]
[[0.21310588717460632], [0.1030731126666069], [0.2321726679801941], [0.06987566500902176]]
[[0.21310588717460632], [0.1030731126666069], [0.2321726679801941], [0.06987566500902176]]
[[0.21310588717460632], [0.1030731126666069], [0.2321726679801941], [0.06987566500902176]]
[[0.21310588717460632], [0.1030731126666069], [0.2321726679801941], [0.06987566500902176]]
[[0.21310588717460632], [0.1030731126666069], [0.2321726679801941], [0.06987566500902176]]
[[0.21310588717460632], [0.1030731126666069], [0.2321726679801941], [0.06987566500902176]]
[[0.21310588717460632], [0.1030731126666069], [0.2321726679801941], [0.06987566500902176]]
[[0.21310588717460632], [0.1030731126666069], [0.2321726679801941], [0.06987566500902176]]
[[0.21310588717460632], [0.1030731126666069], [0.2321726679801941], [0.06987566500902176]]
[[0.21310588717460632], [0.1030731126666069], [0.2321726679801941], [0.06987566500902176]]
[[0.21310588717460632], [0.1030731126666069], [0.2321726679801941], [0.06987566500902176]]
[[0.21310588717460632], [0.1030731126666069], [0.2321726679801941], [0.06987566500902176]]
[[0.21310588717460632], [0.1030731126666069], [0.2321726679801941], [0.06987566500902176]]
[[0.21310588717460632], [0.1030731126666069], [0.2321726679801941], [0.06987566500902176]]
[[0.21310588717460632], [0.1030731126666069], [0.2321726679801941], [0.06987566500902176]]
[[0.21310588717460632], [0.1030731126666069], [0.2321726679801941], [0.06987566500902176]]
[[0.21310588717460632], [0.1030731126666069], [0.2321726679801941], [0.06987566500902176]]
[[0.21310588717460632], [0.1030731126666069], [0.2321726679801941], [0.06987566500902176]]
[[0.21310588717460632], [0.1030731126666069], [0.2321726679801941], [0.06987566500902176]]
[[0.21310588717460632], [0.1030731126666069], [0.2321726679801941], [0.06987566500902176]]
[[0.21310588717460632], [0.1030731126666069], [0.2321726679801941], [0.06987566500902176]]
[[0.21310588717460632], [0.1030731126666069], [0.2321726679801941], [0.06987566500902176]]
[[0.21310588717460632], [0.1030731126666069], [0.2321726679801941], [0.06987566500902176]]
[[0.21310588717460632], [0.1030731126666069], [0.2321726679801941], [0.06987566500902176]]
[[0.21310588717460632], [0.1030731126666069], [0.2321726679801941], [0.06987566500902176]]
[[0.21310588717460632], [0.1030731126666069], [0.2321726679801941], [0.06987566500902176]]
[[0.21310588717460632], [0.1030731126666069], [0.2321726679801941], [0.06987566500902176]]
[[0.21310588717460632], [0.1030731126666069], [0.2321726679801941], [0.06987566500902176]]
[[0.21310588717460632], [0.1030731126666069], [0.2321726679801941], [0.06987566500902176]]
[[0.21310588717460632], [0.1030731126666069], [0.2321726679801941], [0.06987566500902176]]
[[0.21310588717460632], [0.1030731126666069], [0.2321726679801941], [0.06987566500902176]]
