[[1.0], [1.0], [1.0], [1.0]]
[[0.12187366932630539], [0.051967427134513855], [-0.1696765422821045], [0.05040927976369858]]
[[0.15154458582401276], [0.05317975953221321], [-0.20540422201156616], [0.057531192898750305]]
[[0.15337693691253662], [0.053272463381290436], [-0.20747199654579163], [0.058025870472192764]]
[[0.15352068841457367], [0.053306762129068375], [-0.2076558917760849], [0.058108195662498474]]
[[0.15352068841457367], [0.05329272896051407], [-0.20768532156944275], [0.05809472128748894]]
[[0.15352080762386322], [0.05329267308115959], [-0.2076864391565323], [0.058094900101423264]]
[[0.15352080762386322], [0.05329267308115959], [-0.2076864391565323], [0.058094900101423264]]
[[0.15352080762386322], [0.05329267308115959], [-0.2076864391565323], [0.058094900101423264]]
[[0.15352080762386322], [0.05329267308115959], [-0.2076864391565323], [0.058094900101423264]]
[[0.15352080762386322], [0.05329267308115959], [-0.2076864391565323], [0.058094900101423264]]
[[0.15352080762386322], [0.05329267308115959], [-0.2076864391565323], [0.058094900101423264]]
[[0.15352080762386322], [0.05329267308115959], [-0.2076864391565323], [0.058094900101423264]]
[[0.15352080762386322], [0.05329267308115959], [-0.2076864391565323], [0.058094900101423264]]
[[0.15352080762386322], [0.05329267308115959], [-0.2076864391565323], [0.058094900101423264]]
[[0.15352080762386322], [0.05329267308115959], [-0.2076864391565323], [0.058094900101423264]]
[[0.15352080762386322], [0.05329267308115959], [-0.2076864391565323], [0.058094900101423264]]
[[0.15352080762386322], [0.05329267308115959], [-0.2076864391565323], [0.058094900101423264]]
[[0.15352080762386322], [0.05329267308115959], [-0.2076864391565323], [0.058094900101423264]]
[[0.15352080762386322], [0.05329267308115959], [-0.2076864391565323], [0.058094900101423264]]
[[0.15352080762386322], [0.05329267308115959], [-0.2076864391565323], [0.058094900101423264]]
