[[1.0], [1.0], [1.0], [1.0]]
[[0.14866964519023895], [0.05590788275003433], [-0.12022420763969421], [0.026226947084069252]]
[[0.21904854476451874], [0.02369888499379158], [-0.3049372434616089], [-0.02809988707304001]]
[[0.28635284304618835], [0.05195798724889755], [-0.3206805884838104], [0.003979082219302654]]
[[0.3127262592315674], [0.06343352049589157], [-0.3214365243911743], [0.019829537719488144]]
[[0.3064926564693451], [0.05413336679339409], [-0.33455586433410645], [0.011504543013870716]]
[[0.3073965609073639], [0.05363265797495842], [-0.33585256338119507], [0.011249668896198273]]
[[0.30730462074279785], [0.05308927595615387], [-0.3367050886154175], [0.010736864991486073]]
[[0.30732467770576477], [0.05298735573887825], [-0.3368995189666748], [0.010642311535775661]]
[[0.30736079812049866], [0.0529823824763298], [-0.3369433283805847], [0.010640132240951061]]
[[0.307377427816391], [0.05297490954399109], [-0.33696770668029785], [0.010634037666022778]]
[[0.307377427816391], [0.052968915551900864], [-0.33696770668029785], [0.010627788491547108]]
[[0.307377427816391], [0.05296412110328674], [-0.33696770668029785], [0.010624358430504799]]
[[0.307377427816391], [0.05296412110328674], [-0.33696770668029785], [0.010623656213283539]]
[[0.307377427816391], [0.05296412110328674], [-0.33696770668029785], [0.010623656213283539]]
[[0.307377427816391], [0.05296412110328674], [-0.33696770668029785], [0.010623656213283539]]
[[0.307377427816391], [0.05296412110328674], [-0.33696770668029785], [0.010623656213283539]]
[[0.307377427816391], [0.05296412110328674], [-0.33696770668029785], [0.010623656213283539]]
[[0.307377427816391], [0.05296412110328674], [-0.33696770668029785], [0.010623656213283539]]
[[0.307377427816391], [0.05296412110328674], [-0.33696770668029785], [0.010623656213283539]]
[[0.307377427816391], [0.05296412110328674], [-0.33696770668029785], [0.010623656213283539]]
