[[1.0], [1.0], [1.0], [1.0]]
[[0.8906123638153076], [0.8906123638153076], [0.8906123638153076], [0.8906123638153076]]
[[0.8537623882293701], [0.8537623882293701], [0.8537623882293701], [0.8537623882293701]]
[[0.8375117778778076], [0.8375117778778076], [0.8375117778778076], [0.8375117778778076]]
[[0.834672212600708], [0.834672212600708], [0.834672212600708], [0.834672212600708]]
[[0.8334485292434692], [0.8334485292434692], [0.8334485292434692], [0.8334485292434692]]
[[0.8332196474075317], [0.8332196474075317], [0.8332196474075317], [0.8332196474075317]]
[[0.8331433534622192], [0.8331433534622192], [0.8331433534622192], [0.8331433534622192]]
[[0.8331433534622192], [0.8331433534622192], [0.8331433534622192], [0.8331433534622192]]
[[0.8331433534622192], [0.8331433534622192], [0.8331433534622192], [0.8331433534622192]]
[[0.8331433534622192], [0.8331433534622192], [0.8331433534622192], [0.8331433534622192]]
[[0.8331433534622192], [0.8331433534622192], [0.8331433534622192], [0.8331433534622192]]
[[0.8331433534622192], [0.8331433534622192], [0.8331433534622192], [0.8331433534622192]]
[[0.8331433534622192], [0.8331433534622192], [0.8331433534622192], [0.8331433534622192]]
[[0.8331433534622192], [0.8331433534622192], [0.8331433534622192], [0.8331433534622192]]
[[0.8331433534622192], [0.8331433534622192], [0.8331433534622192], [0.8331433534622192]]
[[0.8331433534622192], [0.8331433534622192], [0.8331433534622192], [0.8331433534622192]]
[[0.8331433534622192], [0.8331433534622192], [0.8331433534622192], [0.8331433534622192]]
[[0.8331433534622192], [0.8331433534622192], [0.8331433534622192], [0.8331433534622192]]
[[0.8331433534622192], [0.8331433534622192], [0.8331433534622192], [0.8331433534622192]]
[[0.8331433534622192], [0.8331433534622192], [0.8331433534622192], [0.8331433534622192]]
