[[1.0], [1.0], [1.0], [1.0]]
[[0.9928268194198608], [0.9928268194198608], [0.9928268194198608], [0.9928268194198608]]
[[0.9917428493499756], [0.9917428493499756], [0.9917558431625366], [0.9917428493499756]]
[[0.991664469242096], [0.991664469242096], [0.991677463054657], [0.991664469242096]]
[[0.9916602373123169], [0.9916602373123169], [0.9916732311248779], [0.9916602373123169]]
[[0.9916602373123169], [0.9916602373123169], [0.9916732311248779], [0.9916602373123169]]
[[0.9916602373123169], [0.9916602373123169], [0.9916732311248779], [0.9916602373123169]]
[[0.9916602373123169], [0.9916602373123169], [0.9916732311248779], [0.9916602373123169]]
[[0.9916602373123169], [0.9916602373123169], [0.9916732311248779], [0.9916602373123169]]
[[0.9916602373123169], [0.9916602373123169], [0.9916732311248779], [0.9916602373123169]]
[[0.9916602373123169], [0.9916602373123169], [0.9916732311248779], [0.9916602373123169]]
[[0.9916602373123169], [0.9916602373123169], [0.9916732311248779], [0.9916602373123169]]
[[0.9916602373123169], [0.9916602373123169], [0.9916732311248779], [0.9916602373123169]]
[[0.9916602373123169], [0.9916602373123169], [0.9916732311248779], [0.9916602373123169]]
[[0.9916602373123169], [0.9916602373123169], [0.9916732311248779], [0.9916602373123169]]
[[0.9916602373123169], [0.9916602373123169], [0.9916732311248779], [0.9916602373123169]]
[[0.9916602373123169], [0.9916602373123169], [0.9916732311248779], [0.9916602373123169]]
[[0.9916602373123169], [0.9916602373123169], [0.9916732311248779], [0.9916602373123169]]
[[0.9916602373123169], [0.9916602373123169], [0.9916732311248779], [0.9916602373123169]]
[[0.9916602373123169], [0.9916602373123169], [0.9916732311248779], [0.9916602373123169]]
[[0.9916602373123169], [0.9916602373123169], [0.9916732311248779], [0.9916602373123169]]
