[[1.0], [1.0], [1.0], [1.0]]
[[0.9529647827148438], [0.9529647827148438], [0.9529647827148438], [0.9529647827148438]]
[[0.9281752109527588], [0.9281752109527588], [0.9281752109527588], [0.9281752109527588]]
[[0.9202421307563782], [0.9202421307563782], [0.9202421307563782], [0.9202421307563782]]
[[0.9176549911499023], [0.9176549911499023], [0.9176549911499023], [0.9176549911499023]]
[[0.9167957901954651], [0.9167957901954651], [0.9167957901954651], [0.9167957901954651]]
[[0.9165159463882446], [0.9165159463882446], [0.9165159463882446], [0.9165159463882446]]
[[0.9164173007011414], [0.9164173007011414], [0.9164173007011414], [0.9164173007011414]]
[[0.9164173007011414], [0.9164173007011414], [0.9164173007011414], [0.9164173007011414]]
[[0.9164173007011414], [0.9164173007011414], [0.9164173007011414], [0.9164173007011414]]
[[0.9164173007011414], [0.9164173007011414], [0.9164173007011414], [0.9164173007011414]]
[[0.9164173007011414], [0.9164173007011414], [0.9164173007011414], [0.9164173007011414]]
[[0.9164173007011414], [0.9164173007011414], [0.9164173007011414], [0.9164173007011414]]
[[0.9164173007011414], [0.9164173007011414], [0.9164173007011414], [0.9164173007011414]]
[[0.9164173007011414], [0.9164173007011414], [0.9164173007011414], [0.9164173007011414]]
[[0.9164173007011414], [0.9164173007011414], [0.9164173007011414], [0.9164173007011414]]
[[0.9164173007011414], [0.9164173007011414], [0.9164173007011414], [0.9164173007011414]]
[[0.9164173007011414], [0.9164173007011414], [0.9164173007011414], [0.9164173007011414]]
[[0.9164173007011414], [0.9164173007011414], [0.9164173007011414], [0.9164173007011414]]
[[0.9164173007011414], [0.9164173007011414], [0.9164173007011414], [0.9164173007011414]]
[[0.9164173007011414], [0.9164173007011414], [0.9164173007011414], [0.9164173007011414]]
