[[1.0], [1.0], [1.0], [1.0]]
[[0.21226711571216583], [0.004890573211014271], [-0.19743481278419495], [0.023285947740077972]]
[[0.3344719707965851], [0.02156277932226658], [-0.23686937987804413], [0.04466643184423447]]
[[0.32894471287727356], [0.012463065795600414], [-0.2622120976448059], [0.03716377541422844]]
[[0.32701948285102844], [0.009697901085019112], [-0.26655980944633484], [0.034128785133361816]]
[[0.3267655372619629], [0.008947610855102539], [-0.2676275670528412], [0.033828530460596085]]
[[0.3266584277153015], [0.008768861182034016], [-0.26779642701148987], [0.03369632363319397]]
[[0.32664939761161804], [0.008731530047953129], [-0.2678419053554535], [0.03367230296134949]]
[[0.3266450762748718], [0.008725312538444996], [-0.26784849166870117], [0.033667027950286865]]
[[0.3266450762748718], [0.008724027313292027], [-0.26784849166870117], [0.03366594761610031]]
[[0.3266450762748718], [0.008723843842744827], [-0.26784849166870117], [0.03366594761610031]]
[[0.3266450762748718], [0.008723843842744827], [-0.26784849166870117], [0.03366594761610031]]
[[0.3266450762748718], [0.008723843842744827], [-0.26784849166870117], [0.03366594761610031]]
[[0.3266450762748718], [0.008723843842744827], [-0.26784849166870117], [0.03366594761610031]]
[[0.3266450762748718], [0.008723843842744827], [-0.26784849166870117], [0.03366594761610031]]
[[0.3266450762748718], [0.008723843842744827], [-0.26784849166870117], [0.03366594761610031]]
[[0.3266450762748718], [0.008723843842744827], [-0.26784849166870117], [0.03366594761610031]]
[[0.3266450762748718], [0.008723843842744827], [-0.26784849166870117], [0.03366594761610031]]
[[0.3266450762748718], [0.008723843842744827], [-0.26784849166870117], [0.03366594761610031]]
[[0.3266450762748718], [0.008723843842744827], [-0.26784849166870117], [0.03366594761610031]]
[[0.3266450762748718], [0.008723843842744827], [-0.26784849166870117], [0.03366594761610031]]
