[[1.0], [1.0], [1.0], [1.0]]
[[0.9560773372650146], [0.9560773372650146], [0.9560773372650146], [0.9560773372650146]]
[[0.944365918636322], [0.944365918636322], [0.944365918636322], [0.944365918636322]]
[[0.9423986673355103], [0.9423986673355103], [0.9423986673355103], [0.9423986673355103]]
[[0.9420636892318726], [0.9420636892318726], [0.9420636892318726], [0.9420636892318726]]
[[0.942018985748291], [0.942018985748291], [0.942018985748291], [0.942018985748291]]
[[0.942018985748291], [0.942018985748291], [0.942018985748291], [0.942018985748291]]
[[0.942018985748291], [0.942018985748291], [0.942018985748291], [0.942018985748291]]
[[0.942018985748291], [0.942018985748291], [0.942018985748291], [0.942018985748291]]
[[0.942018985748291], [0.942018985748291], [0.942018985748291], [0.942018985748291]]
[[0.942018985748291], [0.942018985748291], [0.942018985748291], [0.942018985748291]]
[[0.942018985748291], [0.942018985748291], [0.942018985748291], [0.942018985748291]]
[[0.942018985748291], [0.942018985748291], [0.942018985748291], [0.942018985748291]]
[[0.942018985748291], [0.942018985748291], [0.942018985748291], [0.942018985748291]]
[[0.942018985748291], [0.942018985748291], [0.942018985748291], [0.942018985748291]]
[[0.942018985748291], [0.942018985748291], [0.942018985748291], [0.942018985748291]]
[[0.942018985748291], [0.942018985748291], [0.942018985748291], [0.942018985748291]]
[[0.942018985748291], [0.942018985748291], [0.942018985748291], [0.942018985748291]]
[[0.942018985748291], [0.942018985748291], [0.942018985748291], [0.942018985748291]]
[[0.942018985748291], [0.942018985748291], [0.942018985748291], [0.942018985748291]]
[[0.942018985748291], [0.942018985748291], [0.942018985748291], [0.942018985748291]]
