[[1.0], [1.0], [1.0], [1.0]]
[[0.311445415019989], [0.05022978037595749], [-0.35260069370269775], [-0.031325824558734894]]
[[0.433096319437027], [0.07926544547080994], [-0.38429486751556396], [0.01783335953950882]]
[[0.42774683237075806], [0.07152197510004044], [-0.395984411239624], [0.011296148411929607]]
[[0.42725878953933716], [0.07044453173875809], [-0.39757174253463745], [0.010290112346410751]]
[[0.42727118730545044], [0.07039489597082138], [-0.39761990308761597], [0.01024692039936781]]
[[0.42727118730545044], [0.07039489597082138], [-0.39761990308761597], [0.010237948037683964]]
[[0.42727118730545044], [0.07039489597082138], [-0.39761990308761597], [0.010237948037683964]]
[[0.42727118730545044], [0.07039489597082138], [-0.39761990308761597], [0.010237948037683964]]
[[0.42727118730545044], [0.07039489597082138], [-0.39761990308761597], [0.010237948037683964]]
[[0.42727118730545044], [0.07039489597082138], [-0.39761990308761597], [0.010237948037683964]]
[[0.42727118730545044], [0.07039489597082138], [-0.39761990308761597], [0.010237948037683964]]
[[0.42727118730545044], [0.07039489597082138], [-0.39761990308761597], [0.010237948037683964]]
[[0.42727118730545044], [0.07039489597082138], [-0.39761990308761597], [0.010237948037683964]]
[[0.42727118730545044], [0.07039489597082138], [-0.39761990308761597], [0.010237948037683964]]
[[0.42727118730545044], [0.07039489597082138], [-0.39761990308761597], [0.010237948037683964]]
[[0.42727118730545044], [0.07039489597082138], [-0.39761990308761597], [0.010237948037683964]]
[[0.42727118730545044], [0.07039489597082138], [-0.39761990308761597], [0.010237948037683964]]
[[0.42727118730545044], [0.07039489597082138], [-0.39761990308761597], [0.010237948037683964]]
