[[1.0], [1.0], [1.0], [1.0]]
[[0.8216331005096436], [0.8216331005096436], [0.8216331005096436], [0.8216331005096436]]
[[0.7760995626449585], [0.7760995626449585], [0.7760995626449585], [0.7760995626449585]]
[[0.7682496309280396], [0.7682496309280396], [0.7682496309280396], [0.7682496309280396]]
[[0.7668858766555786], [0.7668858766555786], [0.7668858766555786], [0.7668858766555786]]
[[0.7667273283004761], [0.7667273283004761], [0.7667273283004761], [0.7667273283004761]]
[[0.7667273283004761], [0.7667273283004761], [0.7667273283004761], [0.7667273283004761]]
[[0.7667273283004761], [0.7667273283004761], [0.7667273283004761], [0.7667273283004761]]
[[0.7667273283004761], [0.7667273283004761], [0.7667273283004761], [0.7667273283004761]]
[[0.7667273283004761], [0.7667273283004761], [0.7667273283004761], [0.7667273283004761]]
[[0.7667273283004761], [0.7667273283004761], [0.7667273283004761], [0.7667273283004761]]
[[0.7667273283004761], [0.7667273283004761], [0.7667273283004761], [0.7667273283004761]]
[[0.7667273283004761], [0.7667273283004761], [0.7667273283004761], [0.7667273283004761]]
[[0.7667273283004761], [0.7667273283004761], [0.7667273283004761], [0.7667273283004761]]
[[0.7667273283004761], [0.7667273283004761], [0.7667273283004761], [0.7667273283004761]]
[[0.7667273283004761], [0.7667273283004761], [0.7667273283004761], [0.7667273283004761]]
[[0.7667273283004761], [0.7667273283004761], [0.7667273283004761], [0.7667273283004761]]
[[0.7667273283004761], [0.7667273283004761], [0.7667273283004761], [0.7667273283004761]]
[[0.7667273283004761], [0.7667273283004761], [0.7667273283004761], [0.7667273283004761]]
[[0.7667273283004761], [0.7667273283004761], [0.7667273283004761], [0.7667273283004761]]
[[0.7667273283004761], [0.7667273283004761], [0.7667273283004761], [0.7667273283004761]]
