[[1.0], [1.0], [1.0], [1.0]]
[[0.8859706521034241], [-0.48245739936828613], [-0.984595537185669], [0.5944645404815674]]
[[1.305564522743225], [-0.5036882162094116], [-1.4607740640640259], [0.6067993640899658]]
[[1.091638445854187], [-0.6215677261352539], [-1.1689785718917847], [0.7157403826713562]]
[[1.0694745779037476], [-0.6131516098976135], [-1.1461224555969238], [0.7117629051208496]]
[[1.0643857717514038], [-0.6148021817207336], [-1.1473071575164795], [0.7061281800270081]]
[[1.0599322319030762], [-0.6193699240684509], [-1.1512490510940552], [0.7024365663528442]]
[[1.0608112812042236], [-0.6184448003768921], [-1.1501717567443848], [0.7034493684768677]]
[[1.0607621669769287], [-0.6184645891189575], [-1.150156021118164], [0.7034485340118408]]
[[1.0607621669769287], [-0.6184403896331787], [-1.150156021118164], [0.7034698128700256]]
[[1.0607621669769287], [-0.6184403896331787], [-1.150156021118164], [0.7034698128700256]]
[[1.0607621669769287], [-0.6184403896331787], [-1.150156021118164], [0.7034698128700256]]
[[1.0607621669769287], [-0.6184403896331787], [-1.150156021118164], [0.7034698128700256]]
[[1.0607621669769287], [-0.6184403896331787], [-1.150156021118164], [0.7034698128700256]]
[[1.0607621669769287], [-0.6184403896331787], [-1.150156021118164], [0.7034698128700256]]
[[1.0607621669769287], [-0.6184403896331787], [-1.150156021118164], [0.7034698128700256]]
[[1.0607621669769287], [-0.6184403896331787], [-1.150156021118164], [0.7034698128700256]]
[[1.0607621669769287], [-0.6184403896331787], [-1.150156021118164], [0.7034698128700256]]
[[1.0607621669769287], [-0.6184403896331787], [-1.150156021118164], [0.7034698128700256]]
