[[1.0], [1.0], [1.0], [1.0]]
[[0.784548282623291], [0.784548282623291], [0.784548282623291], [0.784548282623291]]
[[0.7344803810119629], [0.7344803810119629], [0.7344803810119629], [0.7344803810119629]]
[[0.719541072845459], [0.719541072845459], [0.719541072845459], [0.719541072845459]]
[[0.717949628829956], [0.717949628829956], [0.717949628829956], [0.717949628829956]]
[[0.7174990177154541], [0.7174990177154541], [0.7174990177154541], [0.7174990177154541]]
[[0.7174990177154541], [0.7174990177154541], [0.7174990177154541], [0.7174990177154541]]
[[0.7174990177154541], [0.7174990177154541], [0.7174990177154541], [0.7174990177154541]]
[[0.7174990177154541], [0.7174990177154541], [0.7174990177154541], [0.7174990177154541]]
[[0.7174990177154541], [0.7174990177154541], [0.7174990177154541], [0.7174990177154541]]
[[0.7174990177154541], [0.7174990177154541], [0.7174990177154541], [0.7174990177154541]]
[[0.7174990177154541], [0.7174990177154541], [0.7174990177154541], [0.7174990177154541]]
[[0.7174990177154541], [0.7174990177154541], [0.7174990177154541], [0.7174990177154541]]
[[0.7174990177154541], [0.7174990177154541], [0.7174990177154541], [0.7174990177154541]]
[[0.7174990177154541], [0.7174990177154541], [0.7174990177154541], [0.7174990177154541]]
[[0.7174990177154541], [0.7174990177154541], [0.7174990177154541], [0.7174990177154541]]
[[0.7174990177154541], [0.7174990177154541], [0.7174990177154541], [0.7174990177154541]]
[[0.7174990177154541], [0.7174990177154541], [0.7174990177154541], [0.7174990177154541]]
[[0.7174990177154541], [0.7174990177154541], [0.7174990177154541], [0.7174990177154541]]
[[0.7174990177154541], [0.7174990177154541], [0.7174990177154541], [0.7174990177154541]]
[[0.7174990177154541], [0.7174990177154541], [0.7174990177154541], [0.7174990177154541]]
