[[1.0], [1.0], [1.0], [1.0]]
[[0.5449978113174438], [0.5449978113174438], [0.5449978113174438], [0.5449978113174438]]
[[0.4251454472541809], [0.4250065088272095], [0.4250065088272095], [0.4250432848930359]]
[[0.38892531394958496], [0.3885149657726288], [0.3884870409965515], [0.3886065185070038]]
[[0.3851849436759949], [0.3847692310810089], [0.38473737239837646], [0.3848607838153839]]
[[0.38410210609436035], [0.3836829960346222], [0.38365113735198975], [0.3837762773036957]]
[[0.383984237909317], [0.3835648000240326], [0.3835330903530121], [0.3836583197116852]]
[[0.38394632935523987], [0.38352686166763306], [0.3834950625896454], [0.38362035155296326]]
[[0.38394632935523987], [0.38352686166763306], [0.3834950625896454], [0.38362035155296326]]
[[0.38394632935523987], [0.38352686166763306], [0.3834950625896454], [0.38362035155296326]]
[[0.38394632935523987], [0.38352686166763306], [0.3834950625896454], [0.38362035155296326]]
[[0.38394632935523987], [0.38352686166763306], [0.3834950625896454], [0.38362035155296326]]
[[0.38394632935523987], [0.38352686166763306], [0.3834950625896454], [0.38362035155296326]]
[[0.38394632935523987], [0.38352686166763306], [0.3834950625896454], [0.38362035155296326]]
[[0.38394632935523987], [0.38352686166763306], [0.3834950625896454], [0.38362035155296326]]
[[0.38394632935523987], [0.38352686166763306], [0.3834950625896454], [0.38362035155296326]]
[[0.38394632935523987], [0.38352686166763306], [0.3834950625896454], [0.38362035155296326]]
[[0.38394632935523987], [0.38352686166763306], [0.3834950625896454], [0.38362035155296326]]
[[0.38394632935523987], [0.38352686166763306], [0.3834950625896454], [0.38362035155296326]]
[[0.38394632935523987], [0.38352686166763306], [0.3834950625896454], [0.38362035155296326]]
[[0.38394632935523987], [0.38352686166763306], [0.3834950625896454], [0.38362035155296326]]
