[[1.0], [1.0], [1.0], [1.0]]
[[0.9234103560447693], [0.9234103560447693], [0.9234103560447693], [0.9234103560447693]]
[[0.9135462045669556], [0.9135462045669556], [0.9135462045669556], [0.9135462045669556]]
[[0.9127300381660461], [0.9127300381660461], [0.9127300381660461], [0.9127300381660461]]
[[0.9126728177070618], [0.9126728177070618], [0.9126728177070618], [0.9126728177070618]]
[[0.9126685857772827], [0.9126685857772827], [0.9126685857772827], [0.9126685857772827]]
[[0.9126685857772827], [0.9126685857772827], [0.9126685857772827], [0.9126685857772827]]
[[0.9126685857772827], [0.9126685857772827], [0.9126685857772827], [0.9126685857772827]]
[[0.9126685857772827], [0.9126685857772827], [0.9126685857772827], [0.9126685857772827]]
[[0.9126685857772827], [0.9126685857772827], [0.9126685857772827], [0.9126685857772827]]
[[0.9126685857772827], [0.9126685857772827], [0.9126685857772827], [0.9126685857772827]]
[[0.9126685857772827], [0.9126685857772827], [0.9126685857772827], [0.9126685857772827]]
[[0.9126685857772827], [0.9126685857772827], [0.9126685857772827], [0.9126685857772827]]
[[0.9126685857772827], [0.9126685857772827], [0.9126685857772827], [0.9126685857772827]]
[[0.9126685857772827], [0.9126685857772827], [0.9126685857772827], [0.9126685857772827]]
[[0.9126685857772827], [0.9126685857772827], [0.9126685857772827], [0.9126685857772827]]
[[0.9126685857772827], [0.9126685857772827], [0.9126685857772827], [0.9126685857772827]]
[[0.9126685857772827], [0.9126685857772827], [0.9126685857772827], [0.9126685857772827]]
[[0.9126685857772827], [0.9126685857772827], [0.9126685857772827], [0.9126685857772827]]
[[0.9126685857772827], [0.9126685857772827], [0.9126685857772827], [0.9126685857772827]]
[[0.9126685857772827], [0.9126685857772827], [0.9126685857772827], [0.9126685857772827]]
