[[1.0], [1.0], [1.0], [1.0]]
[[1.44973886013031], [-0.4034510850906372], [-1.1351972818374634], [0.2216939628124237]]
[[1.106261134147644], [-0.7390925884246826], [-1.1614404916763306], [0.6224963665008545]]
[[1.0679377317428589], [-0.6911855340003967], [-1.0633411407470703], [0.6638020277023315]]
[[1.0648362636566162], [-0.6964682340621948], [-1.0984805822372437], [0.6401265859603882]]
[[1.0693185329437256], [-0.6931982040405273], [-1.1018849611282349], [0.6400371193885803]]
[[1.0674169063568115], [-0.6951844096183777], [-1.1035233736038208], [0.6381654739379883]]
[[1.0677834749221802], [-0.6948596239089966], [-1.1035242080688477], [0.6382507681846619]]
[[1.0678491592407227], [-0.6948077082633972], [-1.1034964323043823], [0.6382860541343689]]
[[1.0678491592407227], [-0.6947975158691406], [-1.1034964323043823], [0.6382958292961121]]
[[1.0678491592407227], [-0.6947975158691406], [-1.1034964323043823], [0.6382958292961121]]
[[1.0678491592407227], [-0.6947975158691406], [-1.1034964323043823], [0.6382958292961121]]
[[1.0678491592407227], [-0.6947975158691406], [-1.1034964323043823], [0.6382958292961121]]
[[1.0678491592407227], [-0.6947975158691406], [-1.1034964323043823], [0.6382958292961121]]
[[1.0678491592407227], [-0.6947975158691406], [-1.1034964323043823], [0.6382958292961121]]
[[1.0678491592407227], [-0.6947975158691406], [-1.1034964323043823], [0.6382958292961121]]
[[1.0678491592407227], [-0.6947975158691406], [-1.1034964323043823], [0.6382958292961121]]
[[1.0678491592407227], [-0.6947975158691406], [-1.1034964323043823], [0.6382958292961121]]
[[1.0678491592407227], [-0.6947975158691406], [-1.1034964323043823], [0.6382958292961121]]
[[1.0678491592407227], [-0.6947975158691406], [-1.1034964323043823], [0.6382958292961121]]
[[1.0678491592407227], [-0.6947975158691406], [-1.1034964323043823], [0.6382958292961121]]
