[[1.0], [1.0], [1.0], [1.0]]
[[0.7329556941986084], [0.7329556941986084], [0.7329556941986084], [0.7329556941986084]]
[[0.5995950698852539], [0.5995926856994629], [0.5995926856994629], [0.5996426343917847]]
[[0.5293498039245605], [0.5292723178863525], [0.5292472839355469], [0.5292972326278687]]
[[0.49605464935302734], [0.4959797263145447], [0.49595212936401367], [0.49600207805633545]]
[[0.4710814356803894], [0.4710003137588501], [0.4709709882736206], [0.4710320234298706]]
[[0.46715855598449707], [0.4670674800872803], [0.46703624725341797], [0.46709883213043213]]
[[0.46509116888046265], [0.464999794960022], [0.46496737003326416], [0.4650299549102783]]
[[0.463977575302124], [0.4638863801956177], [0.46385377645492554], [0.4639170467853546]]
[[0.46319615840911865], [0.46310460567474365], [0.46307212114334106], [0.46313536167144775]]
[[0.46304190158843994], [0.4629502296447754], [0.4629178047180176], [0.46298104524612427]]
[[0.46304190158843994], [0.4629502296447754], [0.4629178047180176], [0.46298104524612427]]
[[0.46304190158843994], [0.4629502296447754], [0.4629178047180176], [0.46298104524612427]]
[[0.46304190158843994], [0.4629502296447754], [0.4629178047180176], [0.46298104524612427]]
[[0.46304190158843994], [0.4629502296447754], [0.4629178047180176], [0.46298104524612427]]
[[0.46304190158843994], [0.4629502296447754], [0.4629178047180176], [0.46298104524612427]]
[[0.46304190158843994], [0.4629502296447754], [0.4629178047180176], [0.46298104524612427]]
[[0.46304190158843994], [0.4629502296447754], [0.4629178047180176], [0.46298104524612427]]
[[0.46304190158843994], [0.4629502296447754], [0.4629178047180176], [0.46298104524612427]]
[[0.46304190158843994], [0.4629502296447754], [0.4629178047180176], [0.46298104524612427]]
[[0.46304190158843994], [0.4629502296447754], [0.4629178047180176], [0.46298104524612427]]
