[[1.0], [1.0], [1.0], [1.0]]
[[0.9456024169921875], [0.9456024169921875], [0.9456024169921875], [0.9456024169921875]]
[[0.9189376831054688], [0.9189376831054688], [0.9189376831054688], [0.9189376831054688]]
[[0.9018627405166626], [0.9018627405166626], [0.9018627405166626], [0.9018627405166626]]
[[0.8973789811134338], [0.8973789811134338], [0.8973789811134338], [0.8973789811134338]]
[[0.8945179581642151], [0.8945179581642151], [0.8945179581642151], [0.8945179581642151]]
[[0.8937228322029114], [0.8937228322029114], [0.8937228322029114], [0.8937228322029114]]
[[0.8932269215583801], [0.8932269215583801], [0.8932269215583801], [0.8932269215583801]]
[[0.8931124806404114], [0.8931124806404114], [0.8931124806404114], [0.8931124806404114]]
[[0.8930352926254272], [0.8930352926254272], [0.8930352926254272], [0.8930352926254272]]
[[0.8930352926254272], [0.8930352926254272], [0.8930352926254272], [0.8930352926254272]]
[[0.8930352926254272], [0.8930352926254272], [0.8930352926254272], [0.8930352926254272]]
[[0.8930352926254272], [0.8930352926254272], [0.8930352926254272], [0.8930352926254272]]
[[0.8930352926254272], [0.8930352926254272], [0.8930352926254272], [0.8930352926254272]]
[[0.8930352926254272], [0.8930352926254272], [0.8930352926254272], [0.8930352926254272]]
[[0.8930352926254272], [0.8930352926254272], [0.8930352926254272], [0.8930352926254272]]
[[0.8930352926254272], [0.8930352926254272], [0.8930352926254272], [0.8930352926254272]]
[[0.8930352926254272], [0.8930352926254272], [0.8930352926254272], [0.8930352926254272]]
[[0.8930352926254272], [0.8930352926254272], [0.8930352926254272], [0.8930352926254272]]
[[0.8930352926254272], [0.8930352926254272], [0.8930352926254272], [0.8930352926254272]]
[[0.8930352926254272], [0.8930352926254272], [0.8930352926254272], [0.8930352926254272]]
