[[1.0], [1.0], [1.0], [1.0]]
[[0.25563937425613403], [-0.07498296350240707], [-0.37087035179138184], [0.11548637598752975]]
[[0.2981291115283966], [-0.0724024698138237], [-0.386534184217453], [0.13214562833309174]]
[[0.2969311773777008], [-0.07490271329879761], [-0.38992688059806824], [0.12914128601551056]]
[[0.29703086614608765], [-0.07482156157493591], [-0.3898733854293823], [0.1292177438735962]]
[[0.297029972076416], [-0.07482299953699112], [-0.3898773491382599], [0.1292150765657425]]
[[0.297029972076416], [-0.07482299953699112], [-0.3898773491382599], [0.1292150765657425]]
[[0.297029972076416], [-0.07482299953699112], [-0.3898773491382599], [0.1292150765657425]]
[[0.297029972076416], [-0.07482299953699112], [-0.3898773491382599], [0.1292150765657425]]
[[0.297029972076416], [-0.07482299953699112], [-0.3898773491382599], [0.1292150765657425]]
[[0.297029972076416], [-0.07482299953699112], [-0.3898773491382599], [0.1292150765657425]]
[[0.297029972076416], [-0.07482299953699112], [-0.3898773491382599], [0.1292150765657425]]
[[0.297029972076416], [-0.07482299953699112], [-0.3898773491382599], [0.1292150765657425]]
[[0.297029972076416], [-0.07482299953699112], [-0.3898773491382599], [0.1292150765657425]]
[[0.297029972076416], [-0.07482299953699112], [-0.3898773491382599], [0.1292150765657425]]
[[0.297029972076416], [-0.07482299953699112], [-0.3898773491382599], [0.1292150765657425]]
[[0.297029972076416], [-0.07482299953699112], [-0.3898773491382599], [0.1292150765657425]]
[[0.297029972076416], [-0.07482299953699112], [-0.3898773491382599], [0.1292150765657425]]
[[0.297029972076416], [-0.07482299953699112], [-0.3898773491382599], [0.1292150765657425]]
[[0.297029972076416], [-0.07482299953699112], [-0.3898773491382599], [0.1292150765657425]]
