[[1.0], [1.0], [1.0], [1.0]]
[[0.6843716502189636], [0.6843716502189636], [0.6843716502189636], [0.6843716502189636]]
[[0.6637469530105591], [0.6637469530105591], [0.6637469530105591], [0.6637469530105591]]
[[0.6630971431732178], [0.6630971431732178], [0.6630971431732178], [0.6630971431732178]]
[[0.6630775928497314], [0.6630775928497314], [0.6630775928497314], [0.6630775928497314]]
[[0.6630775928497314], [0.6630775928497314], [0.6630775928497314], [0.6630775928497314]]
[[0.6630775928497314], [0.6630775928497314], [0.6630775928497314], [0.6630775928497314]]
[[0.6630775928497314], [0.6630775928497314], [0.6630775928497314], [0.6630775928497314]]
[[0.6630775928497314], [0.6630775928497314], [0.6630775928497314], [0.6630775928497314]]
[[0.6630775928497314], [0.6630775928497314], [0.6630775928497314], [0.6630775928497314]]
[[0.6630775928497314], [0.6630775928497314], [0.6630775928497314], [0.6630775928497314]]
[[0.6630775928497314], [0.6630775928497314], [0.6630775928497314], [0.6630775928497314]]
[[0.6630775928497314], [0.6630775928497314], [0.6630775928497314], [0.6630775928497314]]
[[0.6630775928497314], [0.6630775928497314], [0.6630775928497314], [0.6630775928497314]]
[[0.6630775928497314], [0.6630775928497314], [0.6630775928497314], [0.6630775928497314]]
[[0.6630775928497314], [0.6630775928497314], [0.6630775928497314], [0.6630775928497314]]
[[0.6630775928497314], [0.6630775928497314], [0.6630775928497314], [0.6630775928497314]]
[[0.6630775928497314], [0.6630775928497314], [0.6630775928497314], [0.6630775928497314]]
[[0.6630775928497314], [0.6630775928497314], [0.6630775928497314], [0.6630775928497314]]
[[0.6630775928497314], [0.6630775928497314], [0.6630775928497314], [0.6630775928497314]]
[[0.6630775928497314], [0.6630775928497314], [0.6630775928497314], [0.6630775928497314]]
