[[1.0], [1.0], [1.0], [1.0]]
[[0.6240200400352478], [0.6240200400352478], [0.6240200400352478], [0.6240200400352478]]
[[0.5720041394233704], [0.5720041394233704], [0.5720041394233704], [0.5720041394233704]]
[[0.567878007888794], [0.567878007888794], [0.567878007888794], [0.567878007888794]]
[[0.5675610899925232], [0.5675610899925232], [0.5675610899925232], [0.5675610899925232]]
[[0.5675303936004639], [0.5675303936004639], [0.5675303936004639], [0.5675303936004639]]
[[0.5675303936004639], [0.5675303936004639], [0.5675303936004639], [0.5675303936004639]]
[[0.5675303936004639], [0.5675303936004639], [0.5675303936004639], [0.5675303936004639]]
[[0.5675303936004639], [0.5675303936004639], [0.5675303936004639], [0.5675303936004639]]
[[0.5675303936004639], [0.5675303936004639], [0.5675303936004639], [0.5675303936004639]]
[[0.5675303936004639], [0.5675303936004639], [0.5675303936004639], [0.5675303936004639]]
[[0.5675303936004639], [0.5675303936004639], [0.5675303936004639], [0.5675303936004639]]
[[0.5675303936004639], [0.5675303936004639], [0.5675303936004639], [0.5675303936004639]]
[[0.5675303936004639], [0.5675303936004639], [0.5675303936004639], [0.5675303936004639]]
[[0.5675303936004639], [0.5675303936004639], [0.5675303936004639], [0.5675303936004639]]
[[0.5675303936004639], [0.5675303936004639], [0.5675303936004639], [0.5675303936004639]]
[[0.5675303936004639], [0.5675303936004639], [0.5675303936004639], [0.5675303936004639]]
[[0.5675303936004639], [0.5675303936004639], [0.5675303936004639], [0.5675303936004639]]
[[0.5675303936004639], [0.5675303936004639], [0.5675303936004639], [0.5675303936004639]]
[[0.5675303936004639], [0.5675303936004639], [0.5675303936004639], [0.5675303936004639]]
[[0.5675303936004639], [0.5675303936004639], [0.5675303936004639], [0.5675303936004639]]
