[[1.0], [1.0], [1.0], [1.0]]
[[0.20506924390792847], [0.04622936248779297], [-0.13072532415390015], [0.05245249345898628]]
[[0.2214505821466446], [0.01053189393132925], [-0.24821019172668457], [0.01804705336689949]]
[[0.23911358416080475], [0.014686401933431625], [-0.2534435987472534], [0.02238861471414566]]
[[0.24089448153972626], [0.01507443655282259], [-0.25534918904304504], [0.022099999710917473]]
[[0.24159936606884003], [0.015284956432878971], [-0.2556841969490051], [0.022273652255535126]]
[[0.24173805117607117], [0.01537263672798872], [-0.25566551089286804], [0.022330187261104584]]
[[0.24174907803535461], [0.015373585745692253], [-0.2556775212287903], [0.022327706217765808]]
[[0.2417505979537964], [0.01537489052861929], [-0.2556775212287903], [0.022328181192278862]]
[[0.2417505979537964], [0.015374930575489998], [-0.2556775212287903], [0.02232816070318222]]
[[0.2417505979537964], [0.015374930575489998], [-0.2556775212287903], [0.02232816070318222]]
[[0.2417505979537964], [0.015374930575489998], [-0.2556775212287903], [0.02232816070318222]]
[[0.2417505979537964], [0.015374930575489998], [-0.2556775212287903], [0.02232816070318222]]
[[0.2417505979537964], [0.015374930575489998], [-0.2556775212287903], [0.02232816070318222]]
[[0.2417505979537964], [0.015374930575489998], [-0.2556775212287903], [0.02232816070318222]]
[[0.2417505979537964], [0.015374930575489998], [-0.2556775212287903], [0.02232816070318222]]
[[0.2417505979537964], [0.015374930575489998], [-0.2556775212287903], [0.02232816070318222]]
[[0.2417505979537964], [0.015374930575489998], [-0.2556775212287903], [0.02232816070318222]]
[[0.2417505979537964], [0.015374930575489998], [-0.2556775212287903], [0.02232816070318222]]
[[0.2417505979537964], [0.015374930575489998], [-0.2556775212287903], [0.02232816070318222]]
[[0.2417505979537964], [0.015374930575489998], [-0.2556775212287903], [0.02232816070318222]]
