[[1.0], [1.0], [1.0], [1.0]]
[[0.16987061500549316], [0.1517520695924759], [0.14661723375320435], [0.14877957105636597]]
[[0.0994671955704689], [0.05290414020419121], [0.036130741238594055], [0.05399565398693085]]
[[0.09917344152927399], [0.048328280448913574], [0.02339954301714897], [0.048162613064050674]]
[[0.09875113517045975], [0.04705499857664108], [0.021242115646600723], [0.04707709327340126]]
[[0.09881293028593063], [0.04698135331273079], [0.02099374122917652], [0.04700738191604614]]
[[0.09879264235496521], [0.046944454312324524], [0.020932015031576157], [0.04697313904762268]]
[[0.09878934919834137], [0.04693847894668579], [0.02092064917087555], [0.04696737229824066]]
[[0.09878934919834137], [0.046937473118305206], [0.020918989554047585], [0.04696628823876381]]
[[0.09878934919834137], [0.046937473118305206], [0.020918989554047585], [0.04696628823876381]]
[[0.09878934919834137], [0.046937473118305206], [0.020918989554047585], [0.04696628823876381]]
[[0.09878934919834137], [0.046937473118305206], [0.020918989554047585], [0.04696628823876381]]
[[0.09878934919834137], [0.046937473118305206], [0.020918989554047585], [0.04696628823876381]]
[[0.09878934919834137], [0.046937473118305206], [0.020918989554047585], [0.04696628823876381]]
[[0.09878934919834137], [0.046937473118305206], [0.020918989554047585], [0.04696628823876381]]
[[0.09878934919834137], [0.046937473118305206], [0.020918989554047585], [0.04696628823876381]]
[[0.09878934919834137], [0.046937473118305206], [0.020918989554047585], [0.04696628823876381]]
[[0.09878934919834137], [0.046937473118305206], [0.020918989554047585], [0.04696628823876381]]
[[0.09878934919834137], [0.046937473118305206], [0.020918989554047585], [0.04696628823876381]]
[[0.09878934919834137], [0.046937473118305206], [0.020918989554047585], [0.04696628823876381]]
[[0.09878934919834137], [0.046937473118305206], [0.020918989554047585], [0.04696628823876381]]
