[[1.0], [1.0], [1.0], [1.0]]
[[0.6447122097015381], [-0.11909295618534088], [-0.4551849663257599], [0.08261886984109879]]
[[0.6463736891746521], [-0.20827238261699677], [-0.5180842876434326], [0.08105804026126862]]
[[0.6492258906364441], [-0.22855721414089203], [-0.5223844051361084], [0.12617091834545135]]
[[0.6462787389755249], [-0.23453933000564575], [-0.5325931310653687], [0.12099456042051315]]
[[0.6462939381599426], [-0.23572951555252075], [-0.5334377884864807], [0.12109571695327759]]
[[0.6460199952125549], [-0.2360917329788208], [-0.5337388515472412], [0.12086902558803558]]
[[0.6459836959838867], [-0.23613935708999634], [-0.5337743163108826], [0.12087128311395645]]
[[0.6459836959838867], [-0.23613935708999634], [-0.5337743163108826], [0.12087800353765488]]
[[0.6459836959838867], [-0.23613935708999634], [-0.5337743163108826], [0.12087800353765488]]
[[0.6459836959838867], [-0.23613935708999634], [-0.5337743163108826], [0.12087800353765488]]
[[0.6459836959838867], [-0.23613935708999634], [-0.5337743163108826], [0.12087800353765488]]
[[0.6459836959838867], [-0.23613935708999634], [-0.5337743163108826], [0.12087800353765488]]
[[0.6459836959838867], [-0.23613935708999634], [-0.5337743163108826], [0.12087800353765488]]
[[0.6459836959838867], [-0.23613935708999634], [-0.5337743163108826], [0.12087800353765488]]
[[0.6459836959838867], [-0.23613935708999634], [-0.5337743163108826], [0.12087800353765488]]
