[[1.0], [1.0], [1.0], [1.0]]
[[0.7444069385528564], [0.7444069385528564], [0.7444069385528564], [0.7444069385528564]]
[[0.6348083019256592], [0.6348083019256592], [0.6348083019256592], [0.6348083019256592]]
[[0.5659542083740234], [0.5659579038619995], [0.5659542083740234], [0.5659542083740234]]
[[0.5464620590209961], [0.5464600324630737], [0.5464563369750977], [0.5464563369750977]]
[[0.5340487957000732], [0.5340467691421509], [0.5340430736541748], [0.5340430736541748]]
[[0.5309031009674072], [0.5309010744094849], [0.5308959484100342], [0.5308959484100342]]
[[0.52885901927948], [0.5288571715354919], [0.5288515090942383], [0.5288522839546204]]
[[0.528333306312561], [0.528331458568573], [0.5283257961273193], [0.5283265709877014]]
[[0.5280188322067261], [0.5280172228813171], [0.5280114412307739], [0.5280124545097351]]
[[0.5280188322067261], [0.5280172228813171], [0.5280114412307739], [0.5280124545097351]]
[[0.5280188322067261], [0.5280172228813171], [0.5280114412307739], [0.5280124545097351]]
[[0.5280188322067261], [0.5280172228813171], [0.5280114412307739], [0.5280124545097351]]
[[0.5280188322067261], [0.5280172228813171], [0.5280114412307739], [0.5280124545097351]]
[[0.5280188322067261], [0.5280172228813171], [0.5280114412307739], [0.5280124545097351]]
[[0.5280188322067261], [0.5280172228813171], [0.5280114412307739], [0.5280124545097351]]
[[0.5280188322067261], [0.5280172228813171], [0.5280114412307739], [0.5280124545097351]]
[[0.5280188322067261], [0.5280172228813171], [0.5280114412307739], [0.5280124545097351]]
[[0.5280188322067261], [0.5280172228813171], [0.5280114412307739], [0.5280124545097351]]
[[0.5280188322067261], [0.5280172228813171], [0.5280114412307739], [0.5280124545097351]]
[[0.5280188322067261], [0.5280172228813171], [0.5280114412307739], [0.5280124545097351]]
