[[1.0], [1.0], [1.0], [1.0]]
[[0.9627685546875], [0.9627685546875], [0.9627685546875], [0.9627685546875]]
[[0.9576076865196228], [0.9576076865196228], [0.9576076865196228], [0.9576076865196228]]
[[0.9572175741195679], [0.9572175741195679], [0.9572175741195679], [0.9572175741195679]]
[[0.9571964144706726], [0.9571964144706726], [0.9571964144706726], [0.9571964144706726]]
[[0.9571964144706726], [0.9571964144706726], [0.9571964144706726], [0.9571964144706726]]
[[0.9571964144706726], [0.9571964144706726], [0.9571964144706726], [0.9571964144706726]]
[[0.9571964144706726], [0.9571964144706726], [0.9571964144706726], [0.9571964144706726]]
[[0.9571964144706726], [0.9571964144706726], [0.9571964144706726], [0.9571964144706726]]
[[0.9571964144706726], [0.9571964144706726], [0.9571964144706726], [0.9571964144706726]]
[[0.9571964144706726], [0.9571964144706726], [0.9571964144706726], [0.9571964144706726]]
[[0.9571964144706726], [0.9571964144706726], [0.9571964144706726], [0.9571964144706726]]
[[0.9571964144706726], [0.9571964144706726], [0.9571964144706726], [0.9571964144706726]]
[[0.9571964144706726], [0.9571964144706726], [0.9571964144706726], [0.9571964144706726]]
[[0.9571964144706726], [0.9571964144706726], [0.9571964144706726], [0.9571964144706726]]
[[0.9571964144706726], [0.9571964144706726], [0.9571964144706726], [0.9571964144706726]]
[[0.9571964144706726], [0.9571964144706726], [0.9571964144706726], [0.9571964144706726]]
[[0.9571964144706726], [0.9571964144706726], [0.9571964144706726], [0.9571964144706726]]
[[0.9571964144706726], [0.9571964144706726], [0.9571964144706726], [0.9571964144706726]]
[[0.9571964144706726], [0.9571964144706726], [0.9571964144706726], [0.9571964144706726]]
[[0.9571964144706726], [0.9571964144706726], [0.9571964144706726], [0.9571964144706726]]
