[[1.0], [1.0], [1.0], [1.0]]
[[0.6421924233436584], [0.6421924233436584], [0.6421924233436584], [0.6421924233436584]]
[[0.5891663432121277], [0.5891663432121277], [0.5891663432121277], [0.5891663432121277]]
[[0.5850282907485962], [0.5850282907485962], [0.5850282907485962], [0.5850282907485962]]
[[0.5847108960151672], [0.5847108960151672], [0.5847108960151672], [0.5847108960151672]]
[[0.584689736366272], [0.584689736366272], [0.584689736366272], [0.584689736366272]]
[[0.584689736366272], [0.584689736366272], [0.584689736366272], [0.584689736366272]]
[[0.584689736366272], [0.584689736366272], [0.584689736366272], [0.584689736366272]]
[[0.584689736366272], [0.584689736366272], [0.584689736366272], [0.584689736366272]]
[[0.584689736366272], [0.584689736366272], [0.584689736366272], [0.584689736366272]]
[[0.584689736366272], [0.584689736366272], [0.584689736366272], [0.584689736366272]]
[[0.584689736366272], [0.584689736366272], [0.584689736366272], [0.584689736366272]]
[[0.584689736366272], [0.584689736366272], [0.584689736366272], [0.584689736366272]]
[[0.584689736366272], [0.584689736366272], [0.584689736366272], [0.584689736366272]]
[[0.584689736366272], [0.584689736366272], [0.584689736366272], [0.584689736366272]]
[[0.584689736366272], [0.584689736366272], [0.584689736366272], [0.584689736366272]]
[[0.584689736366272], [0.584689736366272], [0.584689736366272], [0.584689736366272]]
[[0.584689736366272], [0.584689736366272], [0.584689736366272], [0.584689736366272]]
[[0.584689736366272], [0.584689736366272], [0.584689736366272], [0.584689736366272]]
[[0.584689736366272], [0.584689736366272], [0.584689736366272], [0.584689736366272]]
[[0.584689736366272], [0.584689736366272], [0.584689736366272], [0.584689736366272]]
