[[1.0], [1.0], [1.0], [1.0]]
[[0.4080856740474701], [-0.00920381024479866], [-0.2695544362068176], [0.1290188431739807]]
[[0.40524524450302124], [-0.0772314965724945], [-0.4202113449573517], [0.11251798272132874]]
[[0.4338654577732086], [-0.06903723627328873], [-0.4317089915275574], [0.12111067771911621]]
[[0.4320361316204071], [-0.07469294965267181], [-0.4368523359298706], [0.11944589763879776]]
[[0.4321131408214569], [-0.07504722476005554], [-0.4372735619544983], [0.11950082331895828]]
[[0.4323214888572693], [-0.07488906383514404], [-0.43721485137939453], [0.11967825144529343]]
[[0.43232953548431396], [-0.0748923271894455], [-0.4372257888317108], [0.11966779083013535]]
[[0.43232953548431396], [-0.0748923271894455], [-0.4372257888317108], [0.11966779083013535]]
[[0.43232953548431396], [-0.0748923271894455], [-0.4372257888317108], [0.11966779083013535]]
[[0.43232953548431396], [-0.0748923271894455], [-0.4372257888317108], [0.11966779083013535]]
[[0.43232953548431396], [-0.0748923271894455], [-0.4372257888317108], [0.11966779083013535]]
[[0.43232953548431396], [-0.0748923271894455], [-0.4372257888317108], [0.11966779083013535]]
[[0.43232953548431396], [-0.0748923271894455], [-0.4372257888317108], [0.11966779083013535]]
[[0.43232953548431396], [-0.0748923271894455], [-0.4372257888317108], [0.11966779083013535]]
[[0.43232953548431396], [-0.0748923271894455], [-0.4372257888317108], [0.11966779083013535]]
