[[1.0], [1.0], [1.0], [1.0]]
[[0.0934048593044281], [0.08115284144878387], [0.07074268162250519], [0.07799922674894333]]
[[0.06821832060813904], [0.0317477248609066], [-0.025041334331035614], [0.015577627345919609]]
[[0.08973906934261322], [0.0400506891310215], [-0.03465355932712555], [0.021635031327605247]]
[[0.0986691415309906], [0.04589061439037323], [-0.03435308858752251], [0.027091823518276215]]
[[0.09923939406871796], [0.045853327959775925], [-0.03582244738936424], [0.02690388821065426]]
[[0.09938994795084], [0.04580629616975784], [-0.036146532744169235], [0.026847414672374725]]
[[0.09943584352731705], [0.04569004476070404], [-0.03637789934873581], [0.02672102116048336]]
[[0.0994551032781601], [0.04569590464234352], [-0.03638928756117821], [0.026728928089141846]]
[[0.09945806860923767], [0.045694053173065186], [-0.036400310695171356], [0.026727966964244843]]
[[0.09946150332689285], [0.045695044100284576], [-0.03640192747116089], [0.026728076860308647]]
[[0.09946150332689285], [0.04569503664970398], [-0.03640247881412506], [0.02672811970114708]]
[[0.09946150332689285], [0.04569503664970398], [-0.03640247881412506], [0.02672811970114708]]
[[0.09946150332689285], [0.04569503664970398], [-0.03640247881412506], [0.02672811970114708]]
[[0.09946150332689285], [0.04569503664970398], [-0.03640247881412506], [0.02672811970114708]]
[[0.09946150332689285], [0.04569503664970398], [-0.03640247881412506], [0.02672811970114708]]
[[0.09946150332689285], [0.04569503664970398], [-0.03640247881412506], [0.02672811970114708]]
[[0.09946150332689285], [0.04569503664970398], [-0.03640247881412506], [0.02672811970114708]]
[[0.09946150332689285], [0.04569503664970398], [-0.03640247881412506], [0.02672811970114708]]
[[0.09946150332689285], [0.04569503664970398], [-0.03640247881412506], [0.02672811970114708]]
[[0.09946150332689285], [0.04569503664970398], [-0.03640247881412506], [0.02672811970114708]]
