[[1.0], [1.0], [1.0], [1.0]]
[[1.0041699409484863], [-0.4165622889995575], [-0.860994815826416], [0.3281734883785248]]
[[1.2510559558868408], [-0.6815175414085388], [-0.9999976754188538], [0.4391086995601654]]
[[1.2637697458267212], [-0.665944516658783], [-1.0084682703018188], [0.4483757019042969]]
[[1.2625137567520142], [-0.6663945913314819], [-1.0073251724243164], [0.4489622414112091]]
[[1.2625137567520142], [-0.666450023651123], [-1.0073251724243164], [0.4489499628543854]]
[[1.2625137567520142], [-0.666450023651123], [-1.0073251724243164], [0.4489499628543854]]
[[1.2625137567520142], [-0.666450023651123], [-1.0073251724243164], [0.4489499628543854]]
[[1.2625137567520142], [-0.666450023651123], [-1.0073251724243164], [0.4489499628543854]]
[[1.2625137567520142], [-0.666450023651123], [-1.0073251724243164], [0.4489499628543854]]
[[1.2625137567520142], [-0.666450023651123], [-1.0073251724243164], [0.4489499628543854]]
[[1.2625137567520142], [-0.666450023651123], [-1.0073251724243164], [0.4489499628543854]]
[[1.2625137567520142], [-0.666450023651123], [-1.0073251724243164], [0.4489499628543854]]
[[1.2625137567520142], [-0.666450023651123], [-1.0073251724243164], [0.4489499628543854]]
[[1.2625137567520142], [-0.666450023651123], [-1.0073251724243164], [0.4489499628543854]]
