[[1.0], [1.0], [1.0], [1.0]]
[[0.1031419187784195], [0.08841994404792786], [0.07331172376871109], [0.0825008749961853]]
[[0.08860598504543304], [0.04233573004603386], [0.0010447034146636724], [0.04043344780802727]]
[[0.0892389714717865], [0.039925482124090195], [-0.01034899428486824], [0.03739224001765251]]
[[0.08890257775783539], [0.03924956172704697], [-0.011941072531044483], [0.03667314350605011]]
[[0.08862151205539703], [0.0386088602244854], [-0.012733782641589642], [0.0360267199575901]]
[[0.088651642203331], [0.03860865533351898], [-0.012742944993078709], [0.03604426980018616]]
[[0.0886494368314743], [0.03859633952379227], [-0.012766883708536625], [0.036034006625413895]]
[[0.08864964544773102], [0.03859632834792137], [-0.012768029235303402], [0.03603418171405792]]
[[0.08864954859018326], [0.038596272468566895], [-0.012768377549946308], [0.03603402152657509]]
[[0.08864954859018326], [0.038596272468566895], [-0.012768419459462166], [0.03603402152657509]]
[[0.08864954859018326], [0.038596272468566895], [-0.012768419459462166], [0.03603402152657509]]
[[0.08864954859018326], [0.038596272468566895], [-0.012768419459462166], [0.03603402152657509]]
[[0.08864954859018326], [0.038596272468566895], [-0.012768419459462166], [0.03603402152657509]]
[[0.08864954859018326], [0.038596272468566895], [-0.012768419459462166], [0.03603402152657509]]
[[0.08864954859018326], [0.038596272468566895], [-0.012768419459462166], [0.03603402152657509]]
[[0.08864954859018326], [0.038596272468566895], [-0.012768419459462166], [0.03603402152657509]]
[[0.08864954859018326], [0.038596272468566895], [-0.012768419459462166], [0.03603402152657509]]
[[0.08864954859018326], [0.038596272468566895], [-0.012768419459462166], [0.03603402152657509]]
[[0.08864954859018326], [0.038596272468566895], [-0.012768419459462166], [0.03603402152657509]]
[[0.08864954859018326], [0.038596272468566895], [-0.012768419459462166], [0.03603402152657509]]
