[[1.0], [1.0], [1.0], [1.0]]
[[0.9891204833984375], [0.9891204833984375], [0.9891204833984375], [0.9891204833984375]]
[[0.9837875366210938], [0.9837875366210938], [0.9837875366210938], [0.9837875366210938]]
[[0.9804252982139587], [0.9804252982139587], [0.9804252982139587], [0.9804252982139587]]
[[0.9794915318489075], [0.9794915318489075], [0.9794915318489075], [0.9794915318489075]]
[[0.9788752198219299], [0.9788752198219299], [0.9788752198219299], [0.9788752198219299]]
[[0.9787226319313049], [0.9787226319313049], [0.9787226319313049], [0.9787226319313049]]
[[0.97862309217453], [0.97862309217453], [0.97862309217453], [0.97862309217453]]
[[0.9785987734794617], [0.9785987734794617], [0.9785987734794617], [0.9785987734794617]]
[[0.9785820841789246], [0.9785820841789246], [0.9785820841789246], [0.9785820841789246]]
[[0.9785820841789246], [0.9785820841789246], [0.9785820841789246], [0.9785820841789246]]
[[0.9785820841789246], [0.9785820841789246], [0.9785820841789246], [0.9785820841789246]]
[[0.9785820841789246], [0.9785820841789246], [0.9785820841789246], [0.9785820841789246]]
[[0.9785820841789246], [0.9785820841789246], [0.9785820841789246], [0.9785820841789246]]
[[0.9785820841789246], [0.9785820841789246], [0.9785820841789246], [0.9785820841789246]]
[[0.9785820841789246], [0.9785820841789246], [0.9785820841789246], [0.9785820841789246]]
[[0.9785820841789246], [0.9785820841789246], [0.9785820841789246], [0.9785820841789246]]
[[0.9785820841789246], [0.9785820841789246], [0.9785820841789246], [0.9785820841789246]]
[[0.9785820841789246], [0.9785820841789246], [0.9785820841789246], [0.9785820841789246]]
[[0.9785820841789246], [0.9785820841789246], [0.9785820841789246], [0.9785820841789246]]
[[0.9785820841789246], [0.9785820841789246], [0.9785820841789246], [0.9785820841789246]]
