[[1.0], [1.0], [1.0], [1.0]]
[[0.5503997802734375], [0.5503997802734375], [0.5503997802734375], [0.5503997802734375]]
[[0.4320886433124542], [0.43195104598999023], [0.4319715201854706], [0.43195104598999023]]
[[0.41224437952041626], [0.41208213567733765], [0.412102609872818], [0.4121103882789612]]
[[0.40887749195098877], [0.4086909294128418], [0.4087012708187103], [0.40871238708496094]]
[[0.4083418846130371], [0.40814951062202454], [0.40816015005111694], [0.4081733226776123]]
[[0.4082501232624054], [0.4080573320388794], [0.40806809067726135], [0.40808114409446716]]
[[0.40823954343795776], [0.40804675221443176], [0.4080575108528137], [0.40807056427001953]]
[[0.40823954343795776], [0.40804675221443176], [0.4080575108528137], [0.40807056427001953]]
[[0.40823954343795776], [0.40804675221443176], [0.4080575108528137], [0.40807056427001953]]
[[0.40823954343795776], [0.40804675221443176], [0.4080575108528137], [0.40807056427001953]]
[[0.40823954343795776], [0.40804675221443176], [0.4080575108528137], [0.40807056427001953]]
[[0.40823954343795776], [0.40804675221443176], [0.4080575108528137], [0.40807056427001953]]
[[0.40823954343795776], [0.40804675221443176], [0.4080575108528137], [0.40807056427001953]]
[[0.40823954343795776], [0.40804675221443176], [0.4080575108528137], [0.40807056427001953]]
[[0.40823954343795776], [0.40804675221443176], [0.4080575108528137], [0.40807056427001953]]
[[0.40823954343795776], [0.40804675221443176], [0.4080575108528137], [0.40807056427001953]]
[[0.40823954343795776], [0.40804675221443176], [0.4080575108528137], [0.40807056427001953]]
[[0.40823954343795776], [0.40804675221443176], [0.4080575108528137], [0.40807056427001953]]
[[0.40823954343795776], [0.40804675221443176], [0.4080575108528137], [0.40807056427001953]]
[[0.40823954343795776], [0.40804675221443176], [0.4080575108528137], [0.40807056427001953]]
