[[1.0], [1.0], [1.0], [1.0]]
[[0.6815547347068787], [0.6815547347068787], [0.6815547347068787], [0.6815547347068787]]
[[0.6601057052612305], [0.6601057052612305], [0.6601057052612305], [0.6601057052612305]]
[[0.6594652533531189], [0.6594652533531189], [0.6594671607017517], [0.6594652533531189]]
[[0.6594443917274475], [0.6594443917274475], [0.6594462990760803], [0.6594443917274475]]
[[0.6594443917274475], [0.6594443917274475], [0.6594462990760803], [0.6594443917274475]]
[[0.6594443917274475], [0.6594443917274475], [0.6594462990760803], [0.6594443917274475]]
[[0.6594443917274475], [0.6594443917274475], [0.6594462990760803], [0.6594443917274475]]
[[0.6594443917274475], [0.6594443917274475], [0.6594462990760803], [0.6594443917274475]]
[[0.6594443917274475], [0.6594443917274475], [0.6594462990760803], [0.6594443917274475]]
[[0.6594443917274475], [0.6594443917274475], [0.6594462990760803], [0.6594443917274475]]
[[0.6594443917274475], [0.6594443917274475], [0.6594462990760803], [0.6594443917274475]]
[[0.6594443917274475], [0.6594443917274475], [0.6594462990760803], [0.6594443917274475]]
[[0.6594443917274475], [0.6594443917274475], [0.6594462990760803], [0.6594443917274475]]
[[0.6594443917274475], [0.6594443917274475], [0.6594462990760803], [0.6594443917274475]]
[[0.6594443917274475], [0.6594443917274475], [0.6594462990760803], [0.6594443917274475]]
[[0.6594443917274475], [0.6594443917274475], [0.6594462990760803], [0.6594443917274475]]
[[0.6594443917274475], [0.6594443917274475], [0.6594462990760803], [0.6594443917274475]]
[[0.6594443917274475], [0.6594443917274475], [0.6594462990760803], [0.6594443917274475]]
[[0.6594443917274475], [0.6594443917274475], [0.6594462990760803], [0.6594443917274475]]
[[0.6594443917274475], [0.6594443917274475], [0.6594462990760803], [0.6594443917274475]]
