[[1.0], [1.0], [1.0], [1.0]]
[[1.0199594497680664], [-0.3082142770290375], [-1.2486432790756226], [0.649280846118927]]
[[1.1217235326766968], [-0.6113592386245728], [-1.2260159254074097], [0.6602777242660522]]
[[1.1112738847732544], [-0.5959066152572632], [-1.2155697345733643], [0.6823681592941284]]
[[1.120947241783142], [-0.5874250531196594], [-1.2081242799758911], [0.6869828104972839]]
[[1.120732069015503], [-0.5879244208335876], [-1.2088340520858765], [0.686246395111084]]
[[1.1206556558609009], [-0.5879886746406555], [-1.2088837623596191], [0.6861957311630249]]
[[1.1206556558609009], [-0.5879886746406555], [-1.2088837623596191], [0.6861957311630249]]
[[1.1206556558609009], [-0.5879886746406555], [-1.2088837623596191], [0.6861957311630249]]
[[1.1206556558609009], [-0.5879886746406555], [-1.2088837623596191], [0.6861957311630249]]
[[1.1206556558609009], [-0.5879886746406555], [-1.2088837623596191], [0.6861957311630249]]
[[1.1206556558609009], [-0.5879886746406555], [-1.2088837623596191], [0.6861957311630249]]
[[1.1206556558609009], [-0.5879886746406555], [-1.2088837623596191], [0.6861957311630249]]
[[1.1206556558609009], [-0.5879886746406555], [-1.2088837623596191], [0.6861957311630249]]
[[1.1206556558609009], [-0.5879886746406555], [-1.2088837623596191], [0.6861957311630249]]
[[1.1206556558609009], [-0.5879886746406555], [-1.2088837623596191], [0.6861957311630249]]
[[1.1206556558609009], [-0.5879886746406555], [-1.2088837623596191], [0.6861957311630249]]
[[1.1206556558609009], [-0.5879886746406555], [-1.2088837623596191], [0.6861957311630249]]
[[1.1206556558609009], [-0.5879886746406555], [-1.2088837623596191], [0.6861957311630249]]
