[[1.0], [1.0], [1.0], [1.0]]
[[0.7142579555511475], [-0.3527374565601349], [-1.0413930416107178], [0.5962544679641724]]
[[0.7950983047485352], [-0.33588695526123047], [-1.0443772077560425], [0.548321545124054]]
[[0.7962979078292847], [-0.33516550064086914], [-1.0436210632324219], [0.5466620922088623]]
[[0.7963026165962219], [-0.33522701263427734], [-1.0436437129974365], [0.5465444326400757]]
[[0.7963108420372009], [-0.33522483706474304], [-1.0436437129974365], [0.5465482473373413]]
[[0.7963108420372009], [-0.33522483706474304], [-1.0436437129974365], [0.5465482473373413]]
[[0.7963108420372009], [-0.33522483706474304], [-1.0436437129974365], [0.5465482473373413]]
[[0.7963108420372009], [-0.33522483706474304], [-1.0436437129974365], [0.5465482473373413]]
[[0.7963108420372009], [-0.33522483706474304], [-1.0436437129974365], [0.5465482473373413]]
[[0.7963108420372009], [-0.33522483706474304], [-1.0436437129974365], [0.5465482473373413]]
[[0.7963108420372009], [-0.33522483706474304], [-1.0436437129974365], [0.5465482473373413]]
[[0.7963108420372009], [-0.33522483706474304], [-1.0436437129974365], [0.5465482473373413]]
[[0.7963108420372009], [-0.33522483706474304], [-1.0436437129974365], [0.5465482473373413]]
[[0.7963108420372009], [-0.33522483706474304], [-1.0436437129974365], [0.5465482473373413]]
[[0.7963108420372009], [-0.33522483706474304], [-1.0436437129974365], [0.5465482473373413]]
[[0.7963108420372009], [-0.33522483706474304], [-1.0436437129974365], [0.5465482473373413]]
[[0.7963108420372009], [-0.33522483706474304], [-1.0436437129974365], [0.5465482473373413]]
[[0.7963108420372009], [-0.33522483706474304], [-1.0436437129974365], [0.5465482473373413]]
[[0.7963108420372009], [-0.33522483706474304], [-1.0436437129974365], [0.5465482473373413]]
[[0.7963108420372009], [-0.33522483706474304], [-1.0436437129974365], [0.5465482473373413]]
