[[1.0], [1.0], [1.0], [1.0]]
[[0.5661978125572205], [0.5661978125572205], [0.5661978125572205], [0.5661978125572205]]
[[0.4468137323856354], [0.4468137323856354], [0.4468137323856354], [0.4468137323856354]]
[[0.42694905400276184], [0.42694905400276184], [0.42694905400276184], [0.42694905400276184]]
[[0.42365387082099915], [0.42364224791526794], [0.42365387082099915], [0.42365387082099915]]
[[0.4231105148792267], [0.4230988919734955], [0.4231107532978058], [0.4231105148792267]]
[[0.42301613092422485], [0.42300450801849365], [0.42301636934280396], [0.42301613092422485]]
[[0.42299985885620117], [0.42298823595046997], [0.4230000376701355], [0.4229997992515564]]
[[0.42299985885620117], [0.42298823595046997], [0.4230000376701355], [0.4229997992515564]]
[[0.42299985885620117], [0.42298823595046997], [0.4230000376701355], [0.4229997992515564]]
[[0.42299985885620117], [0.42298823595046997], [0.4230000376701355], [0.4229997992515564]]
[[0.42299985885620117], [0.42298823595046997], [0.4230000376701355], [0.4229997992515564]]
[[0.42299985885620117], [0.42298823595046997], [0.4230000376701355], [0.4229997992515564]]
[[0.42299985885620117], [0.42298823595046997], [0.4230000376701355], [0.4229997992515564]]
[[0.42299985885620117], [0.42298823595046997], [0.4230000376701355], [0.4229997992515564]]
[[0.42299985885620117], [0.42298823595046997], [0.4230000376701355], [0.4229997992515564]]
[[0.42299985885620117], [0.42298823595046997], [0.4230000376701355], [0.4229997992515564]]
[[0.42299985885620117], [0.42298823595046997], [0.4230000376701355], [0.4229997992515564]]
[[0.42299985885620117], [0.42298823595046997], [0.4230000376701355], [0.4229997992515564]]
[[0.42299985885620117], [0.42298823595046997], [0.4230000376701355], [0.4229997992515564]]
[[0.42299985885620117], [0.42298823595046997], [0.4230000376701355], [0.4229997992515564]]
