[[1.0], [1.0], [1.0], [1.0]]
[[1.0122491121292114], [-0.21410727500915527], [-0.9404709339141846], [0.2002912014722824]]
[[0.927206814289093], [-0.37580353021621704], [-0.9695222973823547], [0.2921992242336273]]
[[0.9178915619850159], [-0.3953843116760254], [-0.91181480884552], [0.3568255603313446]]
[[0.9103376269340515], [-0.4032621383666992], [-0.9174962639808655], [0.3511430025100708]]
[[0.9072523713111877], [-0.405849814414978], [-0.916652262210846], [0.35171371698379517]]
[[0.9087446928024292], [-0.4043922424316406], [-0.9151740670204163], [0.3533500134944916]]
[[0.908807098865509], [-0.40432313084602356], [-0.9151979684829712], [0.3533998131752014]]
[[0.9088345766067505], [-0.4043102562427521], [-0.9151673913002014], [0.35341665148735046]]
[[0.9088345766067505], [-0.4043102562427521], [-0.9151673913002014], [0.35341665148735046]]
[[0.9088345766067505], [-0.4043102562427521], [-0.9151673913002014], [0.35341665148735046]]
[[0.9088345766067505], [-0.4043102562427521], [-0.9151673913002014], [0.35341665148735046]]
[[0.9088345766067505], [-0.4043102562427521], [-0.9151673913002014], [0.35341665148735046]]
[[0.9088345766067505], [-0.4043102562427521], [-0.9151673913002014], [0.35341665148735046]]
[[0.9088345766067505], [-0.4043102562427521], [-0.9151673913002014], [0.35341665148735046]]
[[0.9088345766067505], [-0.4043102562427521], [-0.9151673913002014], [0.35341665148735046]]
[[0.9088345766067505], [-0.4043102562427521], [-0.9151673913002014], [0.35341665148735046]]
[[0.9088345766067505], [-0.4043102562427521], [-0.9151673913002014], [0.35341665148735046]]
[[0.9088345766067505], [-0.4043102562427521], [-0.9151673913002014], [0.35341665148735046]]
