[[1.0], [1.0], [1.0], [1.0]]
[[1.151095986366272], [-0.05485717952251434], [-1.0456438064575195], [0.19172824919223785]]
[[1.1536986827850342], [-0.3615068793296814], [-1.093767523765564], [0.3026275932788849]]
[[1.0500411987304688], [-0.4631037414073944], [-1.0493755340576172], [0.37157002091407776]]
[[1.0513299703598022], [-0.458537220954895], [-1.0521830320358276], [0.37449759244918823]]
[[1.0652952194213867], [-0.44545936584472656], [-1.042737364768982], [0.3861182630062103]]
[[1.0648667812347412], [-0.4459380507469177], [-1.0430086851119995], [0.38575202226638794]]
[[1.0643450021743774], [-0.44641202688217163], [-1.0434805154800415], [0.3852754533290863]]
[[1.0643450021743774], [-0.44645756483078003], [-1.0434805154800415], [0.38522985577583313]]
[[1.0643450021743774], [-0.44645756483078003], [-1.0434805154800415], [0.38522985577583313]]
[[1.0643450021743774], [-0.44645756483078003], [-1.0434805154800415], [0.38522985577583313]]
[[1.0643450021743774], [-0.44645756483078003], [-1.0434805154800415], [0.38522985577583313]]
[[1.0643450021743774], [-0.44645756483078003], [-1.0434805154800415], [0.38522985577583313]]
[[1.0643450021743774], [-0.44645756483078003], [-1.0434805154800415], [0.38522985577583313]]
[[1.0643450021743774], [-0.44645756483078003], [-1.0434805154800415], [0.38522985577583313]]
[[1.0643450021743774], [-0.44645756483078003], [-1.0434805154800415], [0.38522985577583313]]
[[1.0643450021743774], [-0.44645756483078003], [-1.0434805154800415], [0.38522985577583313]]
[[1.0643450021743774], [-0.44645756483078003], [-1.0434805154800415], [0.38522985577583313]]
