[[1.0], [1.0], [1.0], [1.0]]
[[0.4271053969860077], [0.0149371437728405], [-0.5103381276130676], [-0.04461352527141571]]
[[0.4960939288139343], [0.0015512860845774412], [-0.5590670108795166], [-0.0034624645486474037]]
[[0.49965527653694153], [-0.001375973573885858], [-0.5547463297843933], [0.009136497043073177]]
[[0.49976468086242676], [-0.0034052084665745497], [-0.5561901330947876], [0.010320913046598434]]
[[0.5007089972496033], [-0.002967963693663478], [-0.5558924078941345], [0.011086247861385345]]
[[0.500566840171814], [-0.0032405012752860785], [-0.5562472939491272], [0.010874695144593716]]
[[0.5005564093589783], [-0.0032623629085719585], [-0.5562665462493896], [0.010871129110455513]]
[[0.5005564093589783], [-0.0032616816461086273], [-0.5562665462493896], [0.010875415056943893]]
[[0.5005564093589783], [-0.0032627577893435955], [-0.5562665462493896], [0.0108748534694314]]
[[0.5005564093589783], [-0.003262866288423538], [-0.5562665462493896], [0.0108748534694314]]
[[0.5005564093589783], [-0.003262866288423538], [-0.5562665462493896], [0.0108748534694314]]
[[0.5005564093589783], [-0.003262866288423538], [-0.5562665462493896], [0.0108748534694314]]
[[0.5005564093589783], [-0.003262866288423538], [-0.5562665462493896], [0.0108748534694314]]
[[0.5005564093589783], [-0.003262866288423538], [-0.5562665462493896], [0.0108748534694314]]
[[0.5005564093589783], [-0.003262866288423538], [-0.5562665462493896], [0.0108748534694314]]
[[0.5005564093589783], [-0.003262866288423538], [-0.5562665462493896], [0.0108748534694314]]
[[0.5005564093589783], [-0.003262866288423538], [-0.5562665462493896], [0.0108748534694314]]
[[0.5005564093589783], [-0.003262866288423538], [-0.5562665462493896], [0.0108748534694314]]
[[0.5005564093589783], [-0.003262866288423538], [-0.5562665462493896], [0.0108748534694314]]
[[0.5005564093589783], [-0.003262866288423538], [-0.5562665462493896], [0.0108748534694314]]
