[[1.0], [1.0], [1.0], [1.0]]
[[0.36630114912986755], [0.030296865850687027], [-0.32054007053375244], [0.0021178596653044224]]
[[0.49511054158210754], [0.045135095715522766], [-0.45696741342544556], [-0.00014812720473855734]]
[[0.47135335206985474], [-0.013296945951879025], [-0.49808165431022644], [4.920968058286235e-05]]
[[0.4766319990158081], [-0.012706967070698738], [-0.5012285113334656], [0.007251686416566372]]
[[0.47798967361450195], [-0.01210352499037981], [-0.50164395570755], [0.010912382043898106]]
[[0.4774566888809204], [-0.012812839820981026], [-0.5027816891670227], [0.010744324885308743]]
[[0.47749677300453186], [-0.012972716242074966], [-0.5029862523078918], [0.010843862779438496]]
[[0.4774567484855652], [-0.01307642925530672], [-0.503093421459198], [0.010781895369291306]]
[[0.4774377644062042], [-0.01310322992503643], [-0.5031337738037109], [0.010769721120595932]]
[[0.4774424433708191], [-0.01310030184686184], [-0.5031323432922363], [0.010772583074867725]]
[[0.4774424433708191], [-0.01310030184686184], [-0.5031323432922363], [0.010773728601634502]]
[[0.4774424433708191], [-0.013100697658956051], [-0.5031323432922363], [0.010773761197924614]]
[[0.4774424433708191], [-0.013100668787956238], [-0.5031323432922363], [0.010773840360343456]]
[[0.4774424433708191], [-0.013100668787956238], [-0.5031323432922363], [0.010773840360343456]]
[[0.4774424433708191], [-0.013100668787956238], [-0.5031323432922363], [0.010773840360343456]]
[[0.4774424433708191], [-0.013100668787956238], [-0.5031323432922363], [0.010773840360343456]]
[[0.4774424433708191], [-0.013100668787956238], [-0.5031323432922363], [0.010773840360343456]]
[[0.4774424433708191], [-0.013100668787956238], [-0.5031323432922363], [0.010773840360343456]]
[[0.4774424433708191], [-0.013100668787956238], [-0.5031323432922363], [0.010773840360343456]]
[[0.4774424433708191], [-0.013100668787956238], [-0.5031323432922363], [0.010773840360343456]]
