[[1.0], [1.0], [1.0], [1.0]]
[[0.0770459771156311], [0.011590076610445976], [-0.1017225831747055], [0.022394465282559395]]
[[0.1280377060174942], [0.028585175052285194], [-0.14745035767555237], [0.05355069786310196]]
[[0.1327599287033081], [0.02218899130821228], [-0.16307152807712555], [0.04998045414686203]]
[[0.13472095131874084], [0.023182358592748642], [-0.16414186358451843], [0.0513656847178936]]
[[0.13481858372688293], [0.023073699325323105], [-0.1646978110074997], [0.0511472225189209]]
[[0.13485313951969147], [0.02307851053774357], [-0.1647465080022812], [0.05115960165858269]]
[[0.13486450910568237], [0.02308151125907898], [-0.16475364565849304], [0.05116325244307518]]
[[0.13486450910568237], [0.023081328719854355], [-0.16475364565849304], [0.051162369549274445]]
[[0.13486450910568237], [0.023081328719854355], [-0.16475364565849304], [0.051162369549274445]]
[[0.13486450910568237], [0.023081328719854355], [-0.16475364565849304], [0.051162369549274445]]
[[0.13486450910568237], [0.023081328719854355], [-0.16475364565849304], [0.051162369549274445]]
[[0.13486450910568237], [0.023081328719854355], [-0.16475364565849304], [0.051162369549274445]]
[[0.13486450910568237], [0.023081328719854355], [-0.16475364565849304], [0.051162369549274445]]
[[0.13486450910568237], [0.023081328719854355], [-0.16475364565849304], [0.051162369549274445]]
[[0.13486450910568237], [0.023081328719854355], [-0.16475364565849304], [0.051162369549274445]]
[[0.13486450910568237], [0.023081328719854355], [-0.16475364565849304], [0.051162369549274445]]
[[0.13486450910568237], [0.023081328719854355], [-0.16475364565849304], [0.051162369549274445]]
[[0.13486450910568237], [0.023081328719854355], [-0.16475364565849304], [0.051162369549274445]]
[[0.13486450910568237], [0.023081328719854355], [-0.16475364565849304], [0.051162369549274445]]
[[0.13486450910568237], [0.023081328719854355], [-0.16475364565849304], [0.051162369549274445]]
