[[1.0], [1.0], [1.0], [1.0]]
[[0.8892045021057129], [0.8892045021057129], [0.8892045021057129], [0.8892045021057129]]
[[0.8311185836791992], [0.8311185836791992], [0.8311185836791992], [0.8311185836791992]]
[[0.7974729537963867], [0.7974729537963867], [0.7974729537963867], [0.7974729537963867]]
[[0.7885465621948242], [0.7885465621948242], [0.7885465621948242], [0.7885465621948242]]
[[0.7828245162963867], [0.7828245162963867], [0.7828245162963867], [0.7828245162963867]]
[[0.7813129425048828], [0.7813129425048828], [0.7813129425048828], [0.7813129425048828]]
[[0.7802208662033081], [0.7802208662033081], [0.7802208662033081], [0.7802208662033081]]
[[0.7799633741378784], [0.7799633741378784], [0.7799633741378784], [0.7799633741378784]]
[[0.7797994613647461], [0.7797994613647461], [0.7797994613647461], [0.7797994613647461]]
[[0.7797994613647461], [0.7797994613647461], [0.7797994613647461], [0.7797994613647461]]
[[0.7797994613647461], [0.7797994613647461], [0.7797994613647461], [0.7797994613647461]]
[[0.7797994613647461], [0.7797994613647461], [0.7797994613647461], [0.7797994613647461]]
[[0.7797994613647461], [0.7797994613647461], [0.7797994613647461], [0.7797994613647461]]
[[0.7797994613647461], [0.7797994613647461], [0.7797994613647461], [0.7797994613647461]]
[[0.7797994613647461], [0.7797994613647461], [0.7797994613647461], [0.7797994613647461]]
[[0.7797994613647461], [0.7797994613647461], [0.7797994613647461], [0.7797994613647461]]
[[0.7797994613647461], [0.7797994613647461], [0.7797994613647461], [0.7797994613647461]]
[[0.7797994613647461], [0.7797994613647461], [0.7797994613647461], [0.7797994613647461]]
[[0.7797994613647461], [0.7797994613647461], [0.7797994613647461], [0.7797994613647461]]
[[0.7797994613647461], [0.7797994613647461], [0.7797994613647461], [0.7797994613647461]]
