[[1.0], [1.0], [1.0], [1.0]]
[[0.737782895565033], [-0.16062484681606293], [-0.7439135909080505], [0.1751878708600998]]
[[0.7588955163955688], [-0.23982194066047668], [-0.7656433582305908], [0.2186879962682724]]
[[0.7852024435997009], [-0.25115951895713806], [-0.7570235729217529], [0.23646819591522217]]
[[0.782109797000885], [-0.2609665095806122], [-0.7686737179756165], [0.2310771942138672]]
[[0.7834749221801758], [-0.2607958912849426], [-0.767233669757843], [0.23302015662193298]]
[[0.783381998538971], [-0.261136919260025], [-0.7675445079803467], [0.2328280210494995]]
[[0.7834951877593994], [-0.2609982192516327], [-0.7674442529678345], [0.23296913504600525]]
[[0.7834951877593994], [-0.2609982192516327], [-0.7674442529678345], [0.23296873271465302]]
[[0.7834951877593994], [-0.2609982192516327], [-0.7674442529678345], [0.23296873271465302]]
[[0.7834951877593994], [-0.2609982192516327], [-0.7674442529678345], [0.23296873271465302]]
[[0.7834951877593994], [-0.2609982192516327], [-0.7674442529678345], [0.23296873271465302]]
[[0.7834951877593994], [-0.2609982192516327], [-0.7674442529678345], [0.23296873271465302]]
[[0.7834951877593994], [-0.2609982192516327], [-0.7674442529678345], [0.23296873271465302]]
[[0.7834951877593994], [-0.2609982192516327], [-0.7674442529678345], [0.23296873271465302]]
[[0.7834951877593994], [-0.2609982192516327], [-0.7674442529678345], [0.23296873271465302]]
[[0.7834951877593994], [-0.2609982192516327], [-0.7674442529678345], [0.23296873271465302]]
