[[1.0], [1.0], [1.0], [1.0]]
[[0.7308017611503601], [-0.28385022282600403], [-0.738050639629364], [0.19960430264472961]]
[[0.7809853553771973], [-0.3155145049095154], [-0.6881481409072876], [0.22221331298351288]]
[[0.778358519077301], [-0.3197495937347412], [-0.6918363571166992], [0.2200605869293213]]
[[0.7784038782119751], [-0.3197060227394104], [-0.6917989253997803], [0.22012905776500702]]
[[0.7784038782119751], [-0.3197060227394104], [-0.6917989253997803], [0.2201305329799652]]
[[0.7784038782119751], [-0.3197060227394104], [-0.6917989253997803], [0.2201305329799652]]
[[0.7784038782119751], [-0.3197060227394104], [-0.6917989253997803], [0.2201305329799652]]
[[0.7784038782119751], [-0.3197060227394104], [-0.6917989253997803], [0.2201305329799652]]
[[0.7784038782119751], [-0.3197060227394104], [-0.6917989253997803], [0.2201305329799652]]
[[0.7784038782119751], [-0.3197060227394104], [-0.6917989253997803], [0.2201305329799652]]
[[0.7784038782119751], [-0.3197060227394104], [-0.6917989253997803], [0.2201305329799652]]
[[0.7784038782119751], [-0.3197060227394104], [-0.6917989253997803], [0.2201305329799652]]
[[0.7784038782119751], [-0.3197060227394104], [-0.6917989253997803], [0.2201305329799652]]
[[0.7784038782119751], [-0.3197060227394104], [-0.6917989253997803], [0.2201305329799652]]
[[0.7784038782119751], [-0.3197060227394104], [-0.6917989253997803], [0.2201305329799652]]
[[0.7784038782119751], [-0.3197060227394104], [-0.6917989253997803], [0.2201305329799652]]
[[0.7784038782119751], [-0.3197060227394104], [-0.6917989253997803], [0.2201305329799652]]
