[[1.0], [1.0], [1.0], [1.0]]
[[0.8952174186706543], [0.8952174186706543], [0.8952174186706543], [0.8952174186706543]]
[[0.8464846611022949], [0.8464846611022949], [0.8464846611022949], [0.8464846611022949]]
[[0.8296374082565308], [0.8296374082565308], [0.8296374082565308], [0.8296374082565308]]
[[0.8242241144180298], [0.8242241144180298], [0.8242261409759521], [0.8242241144180298]]
[[0.8225432634353638], [0.8225432634353638], [0.8225452899932861], [0.8225432634353638]]
[[0.8219567537307739], [0.8219567537307739], [0.8219587802886963], [0.8219567537307739]]
[[0.8217540979385376], [0.8217540979385376], [0.82175612449646], [0.8217540979385376]]
[[0.8217540979385376], [0.8217540979385376], [0.82175612449646], [0.8217540979385376]]
[[0.8217540979385376], [0.8217540979385376], [0.82175612449646], [0.8217540979385376]]
[[0.8217540979385376], [0.8217540979385376], [0.82175612449646], [0.8217540979385376]]
[[0.8217540979385376], [0.8217540979385376], [0.82175612449646], [0.8217540979385376]]
[[0.8217540979385376], [0.8217540979385376], [0.82175612449646], [0.8217540979385376]]
[[0.8217540979385376], [0.8217540979385376], [0.82175612449646], [0.8217540979385376]]
[[0.8217540979385376], [0.8217540979385376], [0.82175612449646], [0.8217540979385376]]
[[0.8217540979385376], [0.8217540979385376], [0.82175612449646], [0.8217540979385376]]
[[0.8217540979385376], [0.8217540979385376], [0.82175612449646], [0.8217540979385376]]
[[0.8217540979385376], [0.8217540979385376], [0.82175612449646], [0.8217540979385376]]
[[0.8217540979385376], [0.8217540979385376], [0.82175612449646], [0.8217540979385376]]
[[0.8217540979385376], [0.8217540979385376], [0.82175612449646], [0.8217540979385376]]
[[0.8217540979385376], [0.8217540979385376], [0.82175612449646], [0.8217540979385376]]
