[[1.0], [1.0], [1.0], [1.0]]
[[0.4880557656288147], [0.4880734086036682], [0.4880557656288147], [0.4881157875061035]]
[[0.29506993293762207], [0.2944130301475525], [0.2938227951526642], [0.29427003860473633]]
[[0.2213502675294876], [0.21961352229118347], [0.21756434440612793], [0.21992865204811096]]
[[0.2092285454273224], [0.20693519711494446], [0.20444172620773315], [0.20719042420387268]]
[[0.20421980321407318], [0.2016797959804535], [0.19885601103305817], [0.20183444023132324]]
[[0.20338326692581177], [0.2008163332939148], [0.1979522407054901], [0.20098061859607697]]
[[0.20292171835899353], [0.20033864676952362], [0.1974550038576126], [0.20050518214702606]]
[[0.20284539461135864], [0.20025965571403503], [0.19737286865711212], [0.20042765140533447]]
[[0.20284539461135864], [0.20025965571403503], [0.19737286865711212], [0.20042765140533447]]
[[0.20284539461135864], [0.20025965571403503], [0.19737286865711212], [0.20042765140533447]]
[[0.20284539461135864], [0.20025965571403503], [0.19737286865711212], [0.20042765140533447]]
[[0.20284539461135864], [0.20025965571403503], [0.19737286865711212], [0.20042765140533447]]
[[0.20284539461135864], [0.20025965571403503], [0.19737286865711212], [0.20042765140533447]]
[[0.20284539461135864], [0.20025965571403503], [0.19737286865711212], [0.20042765140533447]]
[[0.20284539461135864], [0.20025965571403503], [0.19737286865711212], [0.20042765140533447]]
[[0.20284539461135864], [0.20025965571403503], [0.19737286865711212], [0.20042765140533447]]
[[0.20284539461135864], [0.20025965571403503], [0.19737286865711212], [0.20042765140533447]]
[[0.20284539461135864], [0.20025965571403503], [0.19737286865711212], [0.20042765140533447]]
[[0.20284539461135864], [0.20025965571403503], [0.19737286865711212], [0.20042765140533447]]
[[0.20284539461135864], [0.20025965571403503], [0.19737286865711212], [0.20042765140533447]]
