[[1.0], [1.0], [1.0], [1.0]]
[[0.672130286693573], [-0.07512325048446655], [-0.4255900979042053], [0.05305740237236023]]
[[0.7887386679649353], [-0.07316870242357254], [-0.6594938039779663], [-0.00840817205607891]]
[[0.7883499264717102], [-0.1302870213985443], [-0.6681109070777893], [0.026985181495547295]]
[[0.7685986757278442], [-0.1610645204782486], [-0.6726614236831665], [0.03246641531586647]]
[[0.7757945656776428], [-0.15707431733608246], [-0.6713182330131531], [0.041505858302116394]]
[[0.7735691666603088], [-0.15915103256702423], [-0.6736369132995605], [0.0405118428170681]]
[[0.7730969786643982], [-0.1596984565258026], [-0.6733892560005188], [0.0410233736038208]]
[[0.773260772228241], [-0.15957048535346985], [-0.6731614470481873], [0.04130655154585838]]
[[0.7732133269309998], [-0.1596289724111557], [-0.6731727719306946], [0.04133350029587746]]
[[0.7732312679290771], [-0.15962067246437073], [-0.6731544733047485], [0.041350435465574265]]
[[0.7732312679290771], [-0.15962554514408112], [-0.6731544733047485], [0.04135141894221306]]
[[0.7732312679290771], [-0.15962554514408112], [-0.6731544733047485], [0.04135202616453171]]
[[0.7732312679290771], [-0.15962554514408112], [-0.6731544733047485], [0.04135202616453171]]
[[0.7732312679290771], [-0.15962554514408112], [-0.6731544733047485], [0.04135202616453171]]
[[0.7732312679290771], [-0.15962554514408112], [-0.6731544733047485], [0.04135202616453171]]
[[0.7732312679290771], [-0.15962554514408112], [-0.6731544733047485], [0.04135202616453171]]
[[0.7732312679290771], [-0.15962554514408112], [-0.6731544733047485], [0.04135202616453171]]
[[0.7732312679290771], [-0.15962554514408112], [-0.6731544733047485], [0.04135202616453171]]
[[0.7732312679290771], [-0.15962554514408112], [-0.6731544733047485], [0.04135202616453171]]
[[0.7732312679290771], [-0.15962554514408112], [-0.6731544733047485], [0.04135202616453171]]
