[[1.0], [1.0], [1.0], [1.0]]
[[0.8475348949432373], [0.8475348949432373], [0.8475348949432373], [0.8475348949432373]]
[[0.8271918296813965], [0.8271918296813965], [0.8271918296813965], [0.8271918296813965]]
[[0.8257052898406982], [0.8257052898406982], [0.8257052898406982], [0.8257052898406982]]
[[0.8256170749664307], [0.8256170749664307], [0.8256170749664307], [0.8256170749664307]]
[[0.8256170749664307], [0.8256170749664307], [0.8256170749664307], [0.8256170749664307]]
[[0.8256170749664307], [0.8256170749664307], [0.8256170749664307], [0.8256170749664307]]
[[0.8256170749664307], [0.8256170749664307], [0.8256170749664307], [0.8256170749664307]]
[[0.8256170749664307], [0.8256170749664307], [0.8256170749664307], [0.8256170749664307]]
[[0.8256170749664307], [0.8256170749664307], [0.8256170749664307], [0.8256170749664307]]
[[0.8256170749664307], [0.8256170749664307], [0.8256170749664307], [0.8256170749664307]]
[[0.8256170749664307], [0.8256170749664307], [0.8256170749664307], [0.8256170749664307]]
[[0.8256170749664307], [0.8256170749664307], [0.8256170749664307], [0.8256170749664307]]
[[0.8256170749664307], [0.8256170749664307], [0.8256170749664307], [0.8256170749664307]]
[[0.8256170749664307], [0.8256170749664307], [0.8256170749664307], [0.8256170749664307]]
[[0.8256170749664307], [0.8256170749664307], [0.8256170749664307], [0.8256170749664307]]
[[0.8256170749664307], [0.8256170749664307], [0.8256170749664307], [0.8256170749664307]]
[[0.8256170749664307], [0.8256170749664307], [0.8256170749664307], [0.8256170749664307]]
[[0.8256170749664307], [0.8256170749664307], [0.8256170749664307], [0.8256170749664307]]
[[0.8256170749664307], [0.8256170749664307], [0.8256170749664307], [0.8256170749664307]]
[[0.8256170749664307], [0.8256170749664307], [0.8256170749664307], [0.8256170749664307]]
