[[1.0], [1.0], [1.0], [1.0]]
[[0.9009991884231567], [0.9009991884231567], [0.9009991884231567], [0.9009991884231567]]
[[0.8769971132278442], [0.8769971132278442], [0.8769971132278442], [0.8769971132278442]]
[[0.8698916435241699], [0.8698916435241699], [0.8698916435241699], [0.8698916435241699]]
[[0.8691363334655762], [0.8691363334655762], [0.8691363334655762], [0.8691363334655762]]
[[0.8689157962799072], [0.8689157962799072], [0.8689157962799072], [0.8689157962799072]]
[[0.8688929080963135], [0.8688929080963135], [0.8688929080963135], [0.8688929080963135]]
[[0.8688852787017822], [0.8688852787017822], [0.8688852787017822], [0.8688852787017822]]
[[0.8688852787017822], [0.8688852787017822], [0.8688852787017822], [0.8688852787017822]]
[[0.8688852787017822], [0.8688852787017822], [0.8688852787017822], [0.8688852787017822]]
[[0.8688852787017822], [0.8688852787017822], [0.8688852787017822], [0.8688852787017822]]
[[0.8688852787017822], [0.8688852787017822], [0.8688852787017822], [0.8688852787017822]]
[[0.8688852787017822], [0.8688852787017822], [0.8688852787017822], [0.8688852787017822]]
[[0.8688852787017822], [0.8688852787017822], [0.8688852787017822], [0.8688852787017822]]
[[0.8688852787017822], [0.8688852787017822], [0.8688852787017822], [0.8688852787017822]]
[[0.8688852787017822], [0.8688852787017822], [0.8688852787017822], [0.8688852787017822]]
[[0.8688852787017822], [0.8688852787017822], [0.8688852787017822], [0.8688852787017822]]
[[0.8688852787017822], [0.8688852787017822], [0.8688852787017822], [0.8688852787017822]]
[[0.8688852787017822], [0.8688852787017822], [0.8688852787017822], [0.8688852787017822]]
[[0.8688852787017822], [0.8688852787017822], [0.8688852787017822], [0.8688852787017822]]
[[0.8688852787017822], [0.8688852787017822], [0.8688852787017822], [0.8688852787017822]]
