[[1.0], [1.0], [1.0], [1.0]]
[[0.09285896271467209], [0.07002397626638412], [0.048770178109407425], [0.06184101477265358]]
[[0.083365797996521], [0.0447242297232151], [-0.013273092918097973], [0.019068757072091103]]
[[0.09019524604082108], [0.042245008051395416], [-0.025296948850154877], [0.015810035169124603]]
[[0.09056118875741959], [0.041557975113391876], [-0.02743532694876194], [0.014794103801250458]]
[[0.09050749987363815], [0.04143235459923744], [-0.027772918343544006], [0.014667498879134655]]
[[0.09053857624530792], [0.04144524037837982], [-0.02778717689216137], [0.014689888805150986]]
[[0.09054064750671387], [0.04144071787595749], [-0.027800505980849266], [0.014683815650641918]]
[[0.09054134786128998], [0.041439712047576904], [-0.027801858261227608], [0.014683593064546585]]
[[0.09054134786128998], [0.041439712047576904], [-0.027802465483546257], [0.014683463610708714]]
[[0.09054134786128998], [0.041439712047576904], [-0.027802465483546257], [0.014683463610708714]]
[[0.09054134786128998], [0.041439712047576904], [-0.027802465483546257], [0.014683463610708714]]
[[0.09054134786128998], [0.041439712047576904], [-0.027802465483546257], [0.014683463610708714]]
[[0.09054134786128998], [0.041439712047576904], [-0.027802465483546257], [0.014683463610708714]]
[[0.09054134786128998], [0.041439712047576904], [-0.027802465483546257], [0.014683463610708714]]
[[0.09054134786128998], [0.041439712047576904], [-0.027802465483546257], [0.014683463610708714]]
[[0.09054134786128998], [0.041439712047576904], [-0.027802465483546257], [0.014683463610708714]]
[[0.09054134786128998], [0.041439712047576904], [-0.027802465483546257], [0.014683463610708714]]
[[0.09054134786128998], [0.041439712047576904], [-0.027802465483546257], [0.014683463610708714]]
[[0.09054134786128998], [0.041439712047576904], [-0.027802465483546257], [0.014683463610708714]]
[[0.09054134786128998], [0.041439712047576904], [-0.027802465483546257], [0.014683463610708714]]
