[[1.0], [1.0], [1.0], [1.0]]
[[0.5834978222846985], [-0.09067857265472412], [-0.6656635999679565], [0.17075403034687042]]
[[0.6371304988861084], [-0.1595182716846466], [-0.7152631282806396], [0.18633601069450378]]
[[0.636868417263031], [-0.16659145057201385], [-0.715160071849823], [0.18519774079322815]]
[[0.637425422668457], [-0.16690491139888763], [-0.7153091430664062], [0.18568842113018036]]
[[0.6373933553695679], [-0.1669466346502304], [-0.71534264087677], [0.18570604920387268]]
[[0.6373933553695679], [-0.1669469177722931], [-0.71534264087677], [0.1857077181339264]]
[[0.6373933553695679], [-0.1669469177722931], [-0.71534264087677], [0.1857077181339264]]
[[0.6373933553695679], [-0.1669469177722931], [-0.71534264087677], [0.1857077181339264]]
[[0.6373933553695679], [-0.1669469177722931], [-0.71534264087677], [0.1857077181339264]]
[[0.6373933553695679], [-0.1669469177722931], [-0.71534264087677], [0.1857077181339264]]
[[0.6373933553695679], [-0.1669469177722931], [-0.71534264087677], [0.1857077181339264]]
[[0.6373933553695679], [-0.1669469177722931], [-0.71534264087677], [0.1857077181339264]]
[[0.6373933553695679], [-0.1669469177722931], [-0.71534264087677], [0.1857077181339264]]
[[0.6373933553695679], [-0.1669469177722931], [-0.71534264087677], [0.1857077181339264]]
[[0.6373933553695679], [-0.1669469177722931], [-0.71534264087677], [0.1857077181339264]]
[[0.6373933553695679], [-0.1669469177722931], [-0.71534264087677], [0.1857077181339264]]
