[[1.0], [1.0], [1.0], [1.0]]
[[0.6532898545265198], [-0.2747710347175598], [-0.7466137409210205], [0.27544039487838745]]
[[0.7520610690116882], [-0.33347129821777344], [-0.7680733799934387], [0.31776362657546997]]
[[0.7523825764656067], [-0.33576714992523193], [-0.7719337940216064], [0.31781595945358276]]
[[0.7524089813232422], [-0.3357481062412262], [-0.7719988226890564], [0.3178578019142151]]
[[0.7524089813232422], [-0.3357481062412262], [-0.7719988226890564], [0.3178578019142151]]
[[0.7524089813232422], [-0.3357481062412262], [-0.7719988226890564], [0.3178578019142151]]
[[0.7524089813232422], [-0.3357481062412262], [-0.7719988226890564], [0.3178578019142151]]
[[0.7524089813232422], [-0.3357481062412262], [-0.7719988226890564], [0.3178578019142151]]
[[0.7524089813232422], [-0.3357481062412262], [-0.7719988226890564], [0.3178578019142151]]
[[0.7524089813232422], [-0.3357481062412262], [-0.7719988226890564], [0.3178578019142151]]
[[0.7524089813232422], [-0.3357481062412262], [-0.7719988226890564], [0.3178578019142151]]
[[0.7524089813232422], [-0.3357481062412262], [-0.7719988226890564], [0.3178578019142151]]
[[0.7524089813232422], [-0.3357481062412262], [-0.7719988226890564], [0.3178578019142151]]
[[0.7524089813232422], [-0.3357481062412262], [-0.7719988226890564], [0.3178578019142151]]
