[[1.0], [1.0], [1.0], [1.0]]
[[1.1540863513946533], [-0.5428177714347839], [-1.0092785358428955], [0.3416004478931427]]
[[1.0051931142807007], [-0.6076064109802246], [-0.9129965305328369], [0.5101378560066223]]
[[1.0168992280960083], [-0.6076454520225525], [-0.9229259490966797], [0.5187907218933105]]
[[1.0164088010787964], [-0.6089003682136536], [-0.9257031083106995], [0.5177635550498962]]
[[1.0164453983306885], [-0.6088746786117554], [-0.9260231256484985], [0.5177254676818848]]
[[1.0164453983306885], [-0.6088746786117554], [-0.9260231256484985], [0.5177254676818848]]
[[1.0164453983306885], [-0.6088746786117554], [-0.9260231256484985], [0.5177254676818848]]
[[1.0164453983306885], [-0.6088746786117554], [-0.9260231256484985], [0.5177254676818848]]
[[1.0164453983306885], [-0.6088746786117554], [-0.9260231256484985], [0.5177254676818848]]
[[1.0164453983306885], [-0.6088746786117554], [-0.9260231256484985], [0.5177254676818848]]
[[1.0164453983306885], [-0.6088746786117554], [-0.9260231256484985], [0.5177254676818848]]
[[1.0164453983306885], [-0.6088746786117554], [-0.9260231256484985], [0.5177254676818848]]
[[1.0164453983306885], [-0.6088746786117554], [-0.9260231256484985], [0.5177254676818848]]
[[1.0164453983306885], [-0.6088746786117554], [-0.9260231256484985], [0.5177254676818848]]
