[[1.0], [1.0], [1.0], [1.0]]
[[0.9404335021972656], [0.9404335021972656], [0.9404335021972656], [0.9404335021972656]]
[[0.9360710382461548], [0.9360710382461548], [0.9360710382461548], [0.9360710382461548]]
[[0.9359536170959473], [0.9359536170959473], [0.9359536170959473], [0.9359536170959473]]
[[0.9359536170959473], [0.9359536170959473], [0.9359536170959473], [0.9359536170959473]]
[[0.9359536170959473], [0.9359536170959473], [0.9359536170959473], [0.9359536170959473]]
[[0.9359536170959473], [0.9359536170959473], [0.9359536170959473], [0.9359536170959473]]
[[0.9359536170959473], [0.9359536170959473], [0.9359536170959473], [0.9359536170959473]]
[[0.9359536170959473], [0.9359536170959473], [0.9359536170959473], [0.9359536170959473]]
[[0.9359536170959473], [0.9359536170959473], [0.9359536170959473], [0.9359536170959473]]
[[0.9359536170959473], [0.9359536170959473], [0.9359536170959473], [0.9359536170959473]]
[[0.9359536170959473], [0.9359536170959473], [0.9359536170959473], [0.9359536170959473]]
[[0.9359536170959473], [0.9359536170959473], [0.9359536170959473], [0.9359536170959473]]
[[0.9359536170959473], [0.9359536170959473], [0.9359536170959473], [0.9359536170959473]]
[[0.9359536170959473], [0.9359536170959473], [0.9359536170959473], [0.9359536170959473]]
[[0.9359536170959473], [0.9359536170959473], [0.9359536170959473], [0.9359536170959473]]
[[0.9359536170959473], [0.9359536170959473], [0.9359536170959473], [0.9359536170959473]]
[[0.9359536170959473], [0.9359536170959473], [0.9359536170959473], [0.9359536170959473]]
[[0.9359536170959473], [0.9359536170959473], [0.9359536170959473], [0.9359536170959473]]
[[0.9359536170959473], [0.9359536170959473], [0.9359536170959473], [0.9359536170959473]]
[[0.9359536170959473], [0.9359536170959473], [0.9359536170959473], [0.9359536170959473]]
