[[1.0], [1.0], [1.0], [1.0]]
[[0.9213293194770813], [-0.10200335085391998], [-0.7522494792938232], [-0.07168050855398178]]
[[0.7304900288581848], [-0.28876298666000366], [-0.6262610554695129], [0.15711456537246704]]
[[0.7509003281593323], [-0.29417678713798523], [-0.6310833692550659], [0.1873546838760376]]
[[0.7518655061721802], [-0.29719477891921997], [-0.6331167817115784], [0.18860286474227905]]
[[0.7510839700698853], [-0.29830724000930786], [-0.6327999830245972], [0.18901988863945007]]
[[0.7517831325531006], [-0.2977873980998993], [-0.6321645975112915], [0.1897444874048233]]
[[0.7517651915550232], [-0.2978125810623169], [-0.6321776509284973], [0.18975138664245605]]
[[0.7517651915550232], [-0.29781562089920044], [-0.6321776509284973], [0.1897536665201187]]
[[0.7517651915550232], [-0.29781562089920044], [-0.6321776509284973], [0.1897536665201187]]
[[0.7517651915550232], [-0.29781562089920044], [-0.6321776509284973], [0.1897536665201187]]
[[0.7517651915550232], [-0.29781562089920044], [-0.6321776509284973], [0.1897536665201187]]
[[0.7517651915550232], [-0.29781562089920044], [-0.6321776509284973], [0.1897536665201187]]
[[0.7517651915550232], [-0.29781562089920044], [-0.6321776509284973], [0.1897536665201187]]
[[0.7517651915550232], [-0.29781562089920044], [-0.6321776509284973], [0.1897536665201187]]
[[0.7517651915550232], [-0.29781562089920044], [-0.6321776509284973], [0.1897536665201187]]
[[0.7517651915550232], [-0.29781562089920044], [-0.6321776509284973], [0.1897536665201187]]
[[0.7517651915550232], [-0.29781562089920044], [-0.6321776509284973], [0.1897536665201187]]
[[0.7517651915550232], [-0.29781562089920044], [-0.6321776509284973], [0.1897536665201187]]
