[[1.0], [1.0], [1.0], [1.0]]
[[0.9897522926330566], [0.9897522926330566], [0.9897522926330566], [0.9897522926330566]]
[[0.9872488975524902], [0.9872488975524902], [0.9872488975524902], [0.9872488975524902]]
[[0.9865445494651794], [0.9865445494651794], [0.9865445494651794], [0.9865445494651794]]
[[0.986467182636261], [0.986467182636261], [0.986467182636261], [0.986467182636261]]
[[0.9864419102668762], [0.9864419102668762], [0.9864419102668762], [0.9864419102668762]]
[[0.9864419102668762], [0.9864419102668762], [0.9864419102668762], [0.9864419102668762]]
[[0.9864419102668762], [0.9864419102668762], [0.9864419102668762], [0.9864419102668762]]
[[0.9864419102668762], [0.9864419102668762], [0.9864419102668762], [0.9864419102668762]]
[[0.9864419102668762], [0.9864419102668762], [0.9864419102668762], [0.9864419102668762]]
[[0.9864419102668762], [0.9864419102668762], [0.9864419102668762], [0.9864419102668762]]
[[0.9864419102668762], [0.9864419102668762], [0.9864419102668762], [0.9864419102668762]]
[[0.9864419102668762], [0.9864419102668762], [0.9864419102668762], [0.9864419102668762]]
[[0.9864419102668762], [0.9864419102668762], [0.9864419102668762], [0.9864419102668762]]
[[0.9864419102668762], [0.9864419102668762], [0.9864419102668762], [0.9864419102668762]]
[[0.9864419102668762], [0.9864419102668762], [0.9864419102668762], [0.9864419102668762]]
[[0.9864419102668762], [0.9864419102668762], [0.9864419102668762], [0.9864419102668762]]
[[0.9864419102668762], [0.9864419102668762], [0.9864419102668762], [0.9864419102668762]]
[[0.9864419102668762], [0.9864419102668762], [0.9864419102668762], [0.9864419102668762]]
[[0.9864419102668762], [0.9864419102668762], [0.9864419102668762], [0.9864419102668762]]
[[0.9864419102668762], [0.9864419102668762], [0.9864419102668762], [0.9864419102668762]]
