[[1.0], [1.0], [1.0], [1.0]]
[[0.6712720990180969], [0.6712768077850342], [0.6712267398834229], [0.6712392568588257]]
[[0.6499455571174622], [0.6499502658843994], [0.6499001979827881], [0.6499127149581909]]
[[0.6493316292762756], [0.6493364572525024], [0.6492862701416016], [0.6492987871170044]]
[[0.6493316292762756], [0.6493364572525024], [0.6492862701416016], [0.6492987871170044]]
[[0.6493316292762756], [0.6493364572525024], [0.6492862701416016], [0.6492987871170044]]
[[0.6493316292762756], [0.6493364572525024], [0.6492862701416016], [0.6492987871170044]]
[[0.6493316292762756], [0.6493364572525024], [0.6492862701416016], [0.6492987871170044]]
[[0.6493316292762756], [0.6493364572525024], [0.6492862701416016], [0.6492987871170044]]
[[0.6493316292762756], [0.6493364572525024], [0.6492862701416016], [0.6492987871170044]]
[[0.6493316292762756], [0.6493364572525024], [0.6492862701416016], [0.6492987871170044]]
[[0.6493316292762756], [0.6493364572525024], [0.6492862701416016], [0.6492987871170044]]
[[0.6493316292762756], [0.6493364572525024], [0.6492862701416016], [0.6492987871170044]]
[[0.6493316292762756], [0.6493364572525024], [0.6492862701416016], [0.6492987871170044]]
[[0.6493316292762756], [0.6493364572525024], [0.6492862701416016], [0.6492987871170044]]
[[0.6493316292762756], [0.6493364572525024], [0.6492862701416016], [0.6492987871170044]]
[[0.6493316292762756], [0.6493364572525024], [0.6492862701416016], [0.6492987871170044]]
[[0.6493316292762756], [0.6493364572525024], [0.6492862701416016], [0.6492987871170044]]
[[0.6493316292762756], [0.6493364572525024], [0.6492862701416016], [0.6492987871170044]]
[[0.6493316292762756], [0.6493364572525024], [0.6492862701416016], [0.6492987871170044]]
[[0.6493316292762756], [0.6493364572525024], [0.6492862701416016], [0.6492987871170044]]
