[[1.0], [1.0], [1.0], [1.0]]
[[0.19095785915851593], [0.0493217408657074], [-0.36488214135169983], [0.14250394701957703]]
[[0.3155006766319275], [0.03817995637655258], [-0.4705200791358948], [0.12753824889659882]]
[[0.32689544558525085], [0.021844713017344475], [-0.5138699412345886], [0.10363806784152985]]
[[0.3348406255245209], [0.02293706312775612], [-0.5088152289390564], [0.10959503054618835]]
[[0.3367130160331726], [0.022765321657061577], [-0.508270800113678], [0.11068595945835114]]
[[0.3368479311466217], [0.022687315940856934], [-0.5083523988723755], [0.11065727472305298]]
[[0.33685511350631714], [0.02263796702027321], [-0.5083886384963989], [0.11063180863857269]]
[[0.33686190843582153], [0.022638317197561264], [-0.5083844065666199], [0.11063605546951294]]
[[0.33686190843582153], [0.022638360038399696], [-0.5083844065666199], [0.11063598096370697]]
[[0.33686190843582153], [0.02263825200498104], [-0.5083844065666199], [0.11063598096370697]]
[[0.33686190843582153], [0.02263825200498104], [-0.5083844065666199], [0.11063598096370697]]
[[0.33686190843582153], [0.02263825200498104], [-0.5083844065666199], [0.11063598096370697]]
[[0.33686190843582153], [0.02263825200498104], [-0.5083844065666199], [0.11063598096370697]]
[[0.33686190843582153], [0.02263825200498104], [-0.5083844065666199], [0.11063598096370697]]
[[0.33686190843582153], [0.02263825200498104], [-0.5083844065666199], [0.11063598096370697]]
[[0.33686190843582153], [0.02263825200498104], [-0.5083844065666199], [0.11063598096370697]]
[[0.33686190843582153], [0.02263825200498104], [-0.5083844065666199], [0.11063598096370697]]
[[0.33686190843582153], [0.02263825200498104], [-0.5083844065666199], [0.11063598096370697]]
[[0.33686190843582153], [0.02263825200498104], [-0.5083844065666199], [0.11063598096370697]]
[[0.33686190843582153], [0.02263825200498104], [-0.5083844065666199], [0.11063598096370697]]
