[[1.0], [1.0], [1.0], [1.0]]
[[0.5640025734901428], [-0.10644491761922836], [-0.47990062832832336], [0.08764184266328812]]
[[0.576977014541626], [-0.23755255341529846], [-0.5698522925376892], [0.16594325006008148]]
[[0.6181275248527527], [-0.21383988857269287], [-0.5761905312538147], [0.18896029889583588]]
[[0.6170464754104614], [-0.21878628432750702], [-0.5775083899497986], [0.18820445239543915]]
[[0.6176008582115173], [-0.21915113925933838], [-0.5777878165245056], [0.1882583349943161]]
[[0.6176633834838867], [-0.2192583680152893], [-0.5780311226844788], [0.18809913098812103]]
[[0.6176877021789551], [-0.21925464272499084], [-0.5780412554740906], [0.18810227513313293]]
[[0.6176877021789551], [-0.21925410628318787], [-0.5780412554740906], [0.18810316920280457]]
[[0.6176877021789551], [-0.21925410628318787], [-0.5780412554740906], [0.18810316920280457]]
[[0.6176877021789551], [-0.21925410628318787], [-0.5780412554740906], [0.18810316920280457]]
[[0.6176877021789551], [-0.21925410628318787], [-0.5780412554740906], [0.18810316920280457]]
[[0.6176877021789551], [-0.21925410628318787], [-0.5780412554740906], [0.18810316920280457]]
[[0.6176877021789551], [-0.21925410628318787], [-0.5780412554740906], [0.18810316920280457]]
[[0.6176877021789551], [-0.21925410628318787], [-0.5780412554740906], [0.18810316920280457]]
[[0.6176877021789551], [-0.21925410628318787], [-0.5780412554740906], [0.18810316920280457]]
[[0.6176877021789551], [-0.21925410628318787], [-0.5780412554740906], [0.18810316920280457]]
[[0.6176877021789551], [-0.21925410628318787], [-0.5780412554740906], [0.18810316920280457]]
[[0.6176877021789551], [-0.21925410628318787], [-0.5780412554740906], [0.18810316920280457]]
[[0.6176877021789551], [-0.21925410628318787], [-0.5780412554740906], [0.18810316920280457]]
