[[1.0], [1.0], [1.0], [1.0]]
[[1.0086580514907837], [-0.6016879081726074], [-0.7201013565063477], [0.3257670998573303]]
[[1.2311840057373047], [-0.5486939549446106], [-1.02207612991333], [0.4084033966064453]]
[[1.214246392250061], [-0.5692939162254333], [-1.066120982170105], [0.37870192527770996]]
[[1.2110635042190552], [-0.5712380409240723], [-1.0628951787948608], [0.38060757517814636]]
[[1.210791826248169], [-0.5712904334068298], [-1.062586784362793], [0.3807455003261566]]
[[1.210791826248169], [-0.5712904334068298], [-1.062586784362793], [0.3807530999183655]]
[[1.210791826248169], [-0.5712904334068298], [-1.062586784362793], [0.3807530999183655]]
[[1.210791826248169], [-0.5712904334068298], [-1.062586784362793], [0.3807530999183655]]
[[1.210791826248169], [-0.5712904334068298], [-1.062586784362793], [0.3807530999183655]]
[[1.210791826248169], [-0.5712904334068298], [-1.062586784362793], [0.3807530999183655]]
[[1.210791826248169], [-0.5712904334068298], [-1.062586784362793], [0.3807530999183655]]
[[1.210791826248169], [-0.5712904334068298], [-1.062586784362793], [0.3807530999183655]]
[[1.210791826248169], [-0.5712904334068298], [-1.062586784362793], [0.3807530999183655]]
[[1.210791826248169], [-0.5712904334068298], [-1.062586784362793], [0.3807530999183655]]
[[1.210791826248169], [-0.5712904334068298], [-1.062586784362793], [0.3807530999183655]]
