[[1.0], [1.0], [1.0], [1.0]]
[[0.5445817708969116], [0.5445817708969116], [0.5445817708969116], [0.5445817708969116]]
[[0.4324733316898346], [0.4324447512626648], [0.4323939085006714], [0.43243592977523804]]
[[0.41238224506378174], [0.4123128354549408], [0.41225171089172363], [0.41229844093322754]]
[[0.4091883897781372], [0.409112811088562], [0.40904760360717773], [0.40909865498542786]]
[[0.4086678624153137], [0.40859150886535645], [0.40852561593055725], [0.40857720375061035]]
[[0.4086678624153137], [0.40859150886535645], [0.40852561593055725], [0.40857720375061035]]
[[0.4086678624153137], [0.40859150886535645], [0.40852561593055725], [0.40857720375061035]]
[[0.4086678624153137], [0.40859150886535645], [0.40852561593055725], [0.40857720375061035]]
[[0.4086678624153137], [0.40859150886535645], [0.40852561593055725], [0.40857720375061035]]
[[0.4086678624153137], [0.40859150886535645], [0.40852561593055725], [0.40857720375061035]]
[[0.4086678624153137], [0.40859150886535645], [0.40852561593055725], [0.40857720375061035]]
[[0.4086678624153137], [0.40859150886535645], [0.40852561593055725], [0.40857720375061035]]
[[0.4086678624153137], [0.40859150886535645], [0.40852561593055725], [0.40857720375061035]]
[[0.4086678624153137], [0.40859150886535645], [0.40852561593055725], [0.40857720375061035]]
[[0.4086678624153137], [0.40859150886535645], [0.40852561593055725], [0.40857720375061035]]
[[0.4086678624153137], [0.40859150886535645], [0.40852561593055725], [0.40857720375061035]]
[[0.4086678624153137], [0.40859150886535645], [0.40852561593055725], [0.40857720375061035]]
[[0.4086678624153137], [0.40859150886535645], [0.40852561593055725], [0.40857720375061035]]
[[0.4086678624153137], [0.40859150886535645], [0.40852561593055725], [0.40857720375061035]]
[[0.4086678624153137], [0.40859150886535645], [0.40852561593055725], [0.40857720375061035]]
