[[1.0], [1.0], [1.0], [1.0]]
[[0.5014004707336426], [0.5013505220413208], [0.5013505220413208], [0.5013505220413208]]
[[0.37894296646118164], [0.3784259259700775], [0.3784636855125427], [0.3784564137458801]]
[[0.34450238943099976], [0.34378689527511597], [0.3437972068786621], [0.3438844084739685]]
[[0.3407459557056427], [0.3400193452835083], [0.3400146961212158], [0.3401236832141876]]
[[0.3395550549030304], [0.33882004022598267], [0.3388172388076782], [0.33892613649368286]]
[[0.3395550549030304], [0.33882004022598267], [0.3388172388076782], [0.33892613649368286]]
[[0.3395550549030304], [0.33882004022598267], [0.3388172388076782], [0.33892613649368286]]
[[0.3395550549030304], [0.33882004022598267], [0.3388172388076782], [0.33892613649368286]]
[[0.3395550549030304], [0.33882004022598267], [0.3388172388076782], [0.33892613649368286]]
[[0.3395550549030304], [0.33882004022598267], [0.3388172388076782], [0.33892613649368286]]
[[0.3395550549030304], [0.33882004022598267], [0.3388172388076782], [0.33892613649368286]]
[[0.3395550549030304], [0.33882004022598267], [0.3388172388076782], [0.33892613649368286]]
[[0.3395550549030304], [0.33882004022598267], [0.3388172388076782], [0.33892613649368286]]
[[0.3395550549030304], [0.33882004022598267], [0.3388172388076782], [0.33892613649368286]]
[[0.3395550549030304], [0.33882004022598267], [0.3388172388076782], [0.33892613649368286]]
[[0.3395550549030304], [0.33882004022598267], [0.3388172388076782], [0.33892613649368286]]
[[0.3395550549030304], [0.33882004022598267], [0.3388172388076782], [0.33892613649368286]]
[[0.3395550549030304], [0.33882004022598267], [0.3388172388076782], [0.33892613649368286]]
[[0.3395550549030304], [0.33882004022598267], [0.3388172388076782], [0.33892613649368286]]
[[0.3395550549030304], [0.33882004022598267], [0.3388172388076782], [0.33892613649368286]]
