[[1.0], [1.0], [1.0], [1.0]]
[[0.9502599239349365], [0.9502599239349365], [0.9502599239349365], [0.9502599239349365]]
[[0.9367415904998779], [0.9367415904998779], [0.9367415904998779], [0.9367666244506836]]
[[0.9330493807792664], [0.9330493807792664], [0.9330493807792664], [0.933074414730072]]
[[0.9326658248901367], [0.9326658248901367], [0.9326658248901367], [0.9326908588409424]]
[[0.9325385689735413], [0.9325385689735413], [0.9325385689735413], [0.9325636029243469]]
[[0.9325385689735413], [0.9325385689735413], [0.9325385689735413], [0.9325636029243469]]
[[0.9325385689735413], [0.9325385689735413], [0.9325385689735413], [0.9325636029243469]]
[[0.9325385689735413], [0.9325385689735413], [0.9325385689735413], [0.9325636029243469]]
[[0.9325385689735413], [0.9325385689735413], [0.9325385689735413], [0.9325636029243469]]
[[0.9325385689735413], [0.9325385689735413], [0.9325385689735413], [0.9325636029243469]]
[[0.9325385689735413], [0.9325385689735413], [0.9325385689735413], [0.9325636029243469]]
[[0.9325385689735413], [0.9325385689735413], [0.9325385689735413], [0.9325636029243469]]
[[0.9325385689735413], [0.9325385689735413], [0.9325385689735413], [0.9325636029243469]]
[[0.9325385689735413], [0.9325385689735413], [0.9325385689735413], [0.9325636029243469]]
[[0.9325385689735413], [0.9325385689735413], [0.9325385689735413], [0.9325636029243469]]
[[0.9325385689735413], [0.9325385689735413], [0.9325385689735413], [0.9325636029243469]]
[[0.9325385689735413], [0.9325385689735413], [0.9325385689735413], [0.9325636029243469]]
[[0.9325385689735413], [0.9325385689735413], [0.9325385689735413], [0.9325636029243469]]
[[0.9325385689735413], [0.9325385689735413], [0.9325385689735413], [0.9325636029243469]]
[[0.9325385689735413], [0.9325385689735413], [0.9325385689735413], [0.9325636029243469]]
