[[1.0], [1.0], [1.0], [1.0]]
[[0.9000215530395508], [0.9000215530395508], [0.9000215530395508], [0.9000215530395508]]
[[0.8752379417419434], [0.8752379417419434], [0.8752379417419434], [0.8752379417419434]]
[[0.8682951927185059], [0.8682951927185059], [0.8682951927185059], [0.8682951927185059]]
[[0.8674905300140381], [0.8674905300140381], [0.8674905300140381], [0.8674905300140381]]
[[0.8672616481781006], [0.8672616481781006], [0.8672616481781006], [0.8672616481781006]]
[[0.8672616481781006], [0.8672616481781006], [0.8672616481781006], [0.8672616481781006]]
[[0.8672616481781006], [0.8672616481781006], [0.8672616481781006], [0.8672616481781006]]
[[0.8672616481781006], [0.8672616481781006], [0.8672616481781006], [0.8672616481781006]]
[[0.8672616481781006], [0.8672616481781006], [0.8672616481781006], [0.8672616481781006]]
[[0.8672616481781006], [0.8672616481781006], [0.8672616481781006], [0.8672616481781006]]
[[0.8672616481781006], [0.8672616481781006], [0.8672616481781006], [0.8672616481781006]]
[[0.8672616481781006], [0.8672616481781006], [0.8672616481781006], [0.8672616481781006]]
[[0.8672616481781006], [0.8672616481781006], [0.8672616481781006], [0.8672616481781006]]
[[0.8672616481781006], [0.8672616481781006], [0.8672616481781006], [0.8672616481781006]]
[[0.8672616481781006], [0.8672616481781006], [0.8672616481781006], [0.8672616481781006]]
[[0.8672616481781006], [0.8672616481781006], [0.8672616481781006], [0.8672616481781006]]
[[0.8672616481781006], [0.8672616481781006], [0.8672616481781006], [0.8672616481781006]]
[[0.8672616481781006], [0.8672616481781006], [0.8672616481781006], [0.8672616481781006]]
[[0.8672616481781006], [0.8672616481781006], [0.8672616481781006], [0.8672616481781006]]
[[0.8672616481781006], [0.8672616481781006], [0.8672616481781006], [0.8672616481781006]]
